Cycle number	Half cycle number	Elapsed time (s)	Potential (V)	Current (A)
1	1	8.462513e+00	8.171082e-02	2.002132e-05
1	1	8.550825e+00	8.239365e-02	2.001977e-05
1	1	8.638809e+00	8.316803e-02	2.002108e-05
1	1	8.726659e+00	8.407593e-02	2.002251e-05
1	1	8.815090e+00	8.473206e-02	2.002072e-05
1	1	8.902802e+00	8.546448e-02	2.002311e-05
1	1	8.990696e+00	8.620453e-02	2.001917e-05
1	1	9.079348e+00	8.702850e-02	2.002084e-05
1	1	9.167143e+00	8.765793e-02	2.001977e-05
1	1	9.254307e+00	8.859253e-02	2.001929e-05
1	1	9.342907e+00	8.930206e-02	2.001905e-05
1	1	9.430971e+00	9.011459e-02	2.001905e-05
1	1	9.518674e+00	9.092712e-02	2.001929e-05
1	1	9.606887e+00	9.151840e-02	2.002358e-05
1	1	9.694908e+00	9.232330e-02	2.001989e-05
1	1	9.782629e+00	9.307480e-02	2.001715e-05
1	1	9.870817e+00	9.379959e-02	2.002335e-05
1	1	9.959217e+00	9.469986e-02	2.002132e-05
1	1	1.004725e+01	9.537506e-02	2.002132e-05
1	1	1.013508e+01	9.615707e-02	2.002013e-05
1	1	1.022269e+01	9.690094e-02	2.002025e-05
1	1	1.031090e+01	9.770966e-02	2.001929e-05
1	1	1.039860e+01	9.848785e-02	2.002203e-05
1	1	1.048650e+01	9.924698e-02	2.002096e-05
1	1	1.057459e+01	9.992599e-02	2.002025e-05
1	1	1.066258e+01	1.007652e-01	2.002108e-05
1	1	1.075049e+01	1.014366e-01	2.002263e-05
1	1	1.083898e+01	1.021805e-01	2.002156e-05
1	1	1.092654e+01	1.029434e-01	2.001882e-05
1	1	1.101448e+01	1.038704e-01	2.002001e-05
1	1	1.110335e+01	1.044312e-01	2.002394e-05
1	1	1.119119e+01	1.052818e-01	2.002096e-05
1	1	1.127926e+01	1.060524e-01	2.001989e-05
1	1	1.136734e+01	1.067505e-01	2.002370e-05
1	1	1.145436e+01	1.073723e-01	2.002323e-05
1	1	1.154283e+01	1.082001e-01	2.002013e-05
1	1	1.163081e+01	1.089134e-01	2.002037e-05
1	1	1.171866e+01	1.098251e-01	2.002001e-05
1	1	1.180674e+01	1.106377e-01	2.002192e-05
1	1	1.189507e+01	1.113586e-01	2.002037e-05
1	1	1.198281e+01	1.121788e-01	2.001739e-05
1	1	1.207072e+01	1.128616e-01	2.002156e-05
1	1	1.215870e+01	1.136131e-01	2.002168e-05
1	1	1.224676e+01	1.143417e-01	2.002156e-05
1	1	1.233512e+01	1.151505e-01	2.001834e-05
1	1	1.242291e+01	1.159554e-01	2.002275e-05
1	1	1.251082e+01	1.166992e-01	2.001715e-05
1	1	1.259884e+01	1.174240e-01	2.002001e-05
1	1	1.268676e+01	1.181488e-01	2.001870e-05
1	1	1.277451e+01	1.189651e-01	2.001941e-05
1	1	1.286291e+01	1.196823e-01	2.002013e-05
1	1	1.295079e+01	1.203957e-01	2.002227e-05
1	1	1.303866e+01	1.211853e-01	2.002060e-05
1	1	1.312667e+01	1.218185e-01	2.002263e-05
1	1	1.321523e+01	1.226425e-01	2.002048e-05
1	1	1.330240e+01	1.233444e-01	2.002251e-05
1	1	1.339097e+01	1.241875e-01	2.002048e-05
1	1	1.347871e+01	1.249046e-01	2.001941e-05
1	1	1.356700e+01	1.256332e-01	2.001905e-05
1	1	1.365465e+01	1.263657e-01	2.001989e-05
1	1	1.374336e+01	1.271248e-01	2.002048e-05
1	1	1.383041e+01	1.280746e-01	2.001858e-05
1	1	1.391902e+01	1.287804e-01	2.001894e-05
1	1	1.400650e+01	1.293297e-01	2.002227e-05
1	1	1.409452e+01	1.302681e-01	2.002275e-05
1	1	1.418303e+01	1.309776e-01	2.001727e-05
1	1	1.427051e+01	1.317101e-01	2.002072e-05
1	1	1.435853e+01	1.325073e-01	2.002001e-05
1	1	1.444651e+01	1.331291e-01	2.002037e-05
1	1	1.453530e+01	1.340752e-01	2.001905e-05
1	1	1.462303e+01	1.347427e-01	2.001941e-05
1	1	1.471058e+01	1.354942e-01	2.001739e-05
1	1	1.479869e+01	1.362724e-01	2.001810e-05
1	1	1.488678e+01	1.370316e-01	2.002037e-05
1	1	1.497480e+01	1.378746e-01	2.001882e-05
1	1	1.506237e+01	1.385155e-01	2.002108e-05
1	1	1.515062e+01	1.392326e-01	2.002144e-05
1	1	1.523889e+01	1.400452e-01	2.002120e-05
1	1	1.532682e+01	1.407776e-01	2.002013e-05
1	1	1.541533e+01	1.415596e-01	2.002120e-05
1	1	1.550261e+01	1.422920e-01	2.001691e-05
1	1	1.559074e+01	1.430664e-01	2.002108e-05
1	1	1.567920e+01	1.437263e-01	2.002132e-05
1	1	1.576721e+01	1.444817e-01	2.002025e-05
1	1	1.585519e+01	1.453171e-01	2.002215e-05
1	1	1.594275e+01	1.460953e-01	2.002144e-05
1	1	1.603042e+01	1.467590e-01	2.001834e-05
1	1	1.611931e+01	1.474800e-01	2.002180e-05
1	1	1.620705e+01	1.483536e-01	2.002001e-05
1	1	1.629468e+01	1.491127e-01	2.002299e-05
1	1	1.638278e+01	1.498451e-01	2.002299e-05
1	1	1.647050e+01	1.506081e-01	2.001917e-05
1	1	1.655859e+01	1.512299e-01	2.002156e-05
1	1	1.664669e+01	1.520920e-01	2.002084e-05
1	1	1.673474e+01	1.529007e-01	2.001965e-05
1	1	1.682274e+01	1.536217e-01	2.001846e-05
1	1	1.691059e+01	1.544495e-01	2.001941e-05
1	1	1.699921e+01	1.551056e-01	2.002156e-05
1	1	1.708662e+01	1.557007e-01	2.002025e-05
1	1	1.717504e+01	1.565933e-01	2.002144e-05
1	1	1.726327e+01	1.573944e-01	2.001870e-05
1	1	1.735041e+01	1.580811e-01	2.001834e-05
1	1	1.743893e+01	1.588478e-01	2.002192e-05
1	1	1.752732e+01	1.595688e-01	2.002060e-05
1	1	1.761512e+01	1.603127e-01	2.002072e-05
1	1	1.770296e+01	1.611443e-01	2.002299e-05
1	1	1.779078e+01	1.618309e-01	2.002144e-05
1	1	1.787898e+01	1.626129e-01	2.002048e-05
1	1	1.796679e+01	1.632881e-01	2.001798e-05
1	1	1.805533e+01	1.641426e-01	2.002323e-05
1	1	1.814293e+01	1.648369e-01	2.001929e-05
1	1	1.823121e+01	1.656837e-01	2.001798e-05
1	1	1.831899e+01	1.664276e-01	2.002084e-05
1	1	1.840693e+01	1.671829e-01	2.001905e-05
1	1	1.849517e+01	1.678009e-01	2.002096e-05
1	1	1.858321e+01	1.686859e-01	2.001774e-05
1	1	1.867083e+01	1.694756e-01	2.001739e-05
1	1	1.875919e+01	1.702385e-01	2.002013e-05
1	1	1.884630e+01	1.709290e-01	2.002203e-05
1	1	1.893500e+01	1.716766e-01	2.002120e-05
1	1	1.902300e+01	1.724167e-01	2.002203e-05
1	1	1.911039e+01	1.731796e-01	2.002120e-05
1	1	1.919924e+01	1.739159e-01	2.002192e-05
1	1	1.928718e+01	1.746216e-01	2.002394e-05
1	1	1.937505e+01	1.755066e-01	2.002156e-05
1	1	1.946312e+01	1.761780e-01	2.002072e-05
1	1	1.955099e+01	1.769905e-01	2.001905e-05
1	1	1.963918e+01	1.776085e-01	2.002311e-05
1	1	1.972699e+01	1.783485e-01	2.002013e-05
1	1	1.981442e+01	1.792488e-01	2.001786e-05
1	1	1.990292e+01	1.798592e-01	2.001774e-05
1	1	1.999125e+01	1.806946e-01	2.002060e-05
1	1	2.007850e+01	1.814537e-01	2.001977e-05
1	1	2.016672e+01	1.821442e-01	2.002263e-05
1	1	2.025521e+01	1.828690e-01	2.002275e-05
1	1	2.034322e+01	1.836662e-01	2.002168e-05
1	1	2.043094e+01	1.844330e-01	2.002168e-05
1	1	2.051887e+01	1.851158e-01	2.002215e-05
1	1	2.060649e+01	1.859627e-01	2.001917e-05
1	1	2.069531e+01	1.866417e-01	2.002120e-05
1	1	2.078331e+01	1.874771e-01	2.002120e-05
1	1	2.087121e+01	1.881905e-01	2.001822e-05
1	1	2.095847e+01	1.889534e-01	2.002048e-05
1	1	2.104727e+01	1.896629e-01	2.002263e-05
1	1	2.113458e+01	1.904373e-01	2.001953e-05
1	1	2.122240e+01	1.911888e-01	2.001786e-05
1	1	2.131038e+01	1.918030e-01	2.002168e-05
1	1	2.139896e+01	1.926918e-01	2.001774e-05
1	1	2.148637e+01	1.934853e-01	2.001905e-05
1	1	2.157525e+01	1.941833e-01	2.002132e-05
1	1	2.166240e+01	1.949425e-01	2.001894e-05
1	1	2.175035e+01	1.956177e-01	2.002037e-05
1	1	2.183853e+01	1.963272e-01	2.001941e-05
1	1	2.192729e+01	1.970940e-01	2.001929e-05
1	1	2.201450e+01	1.979599e-01	2.002025e-05
1	1	2.210239e+01	1.986313e-01	2.002275e-05
1	1	2.219030e+01	1.993446e-01	2.002013e-05
1	1	2.227841e+01	2.001991e-01	2.002227e-05
1	1	2.236642e+01	2.008209e-01	2.002072e-05
1	1	2.245443e+01	2.016106e-01	2.001894e-05
1	1	2.254245e+01	2.024269e-01	2.002180e-05
1	1	2.263064e+01	2.030373e-01	2.002001e-05
1	1	2.271887e+01	2.039566e-01	2.002060e-05
1	1	2.280641e+01	2.047272e-01	2.002025e-05
1	1	2.289521e+01	2.055054e-01	2.001858e-05
1	1	2.298276e+01	2.062988e-01	2.001727e-05
1	1	2.307064e+01	2.069778e-01	2.002025e-05
1	1	2.315886e+01	2.076759e-01	2.002335e-05
1	1	2.324664e+01	2.084160e-01	2.002192e-05
1	1	2.333517e+01	2.090836e-01	2.002180e-05
1	1	2.342292e+01	2.099190e-01	2.001929e-05
1	1	2.351119e+01	2.106323e-01	2.002335e-05
1	1	2.359859e+01	2.114105e-01	2.001953e-05
1	1	2.368710e+01	2.121620e-01	2.002084e-05
1	1	2.377476e+01	2.127457e-01	2.002335e-05
1	1	2.386308e+01	2.137337e-01	2.002144e-05
1	1	2.395109e+01	2.143631e-01	2.002001e-05
1	1	2.403870e+01	2.150841e-01	2.002060e-05
1	1	2.412704e+01	2.158508e-01	2.002144e-05
1	1	2.421533e+01	2.166977e-01	2.001977e-05
1	1	2.430312e+01	2.173653e-01	2.002084e-05
1	1	2.439069e+01	2.181587e-01	2.002156e-05
1	1	2.447895e+01	2.188492e-01	2.001977e-05
1	1	2.456732e+01	2.196388e-01	2.002227e-05
1	1	2.465439e+01	2.203674e-01	2.002013e-05
1	1	2.474293e+01	2.210846e-01	2.001905e-05
1	1	2.483110e+01	2.218246e-01	2.002072e-05
1	1	2.491868e+01	2.225380e-01	2.002013e-05
1	1	2.500705e+01	2.232666e-01	2.002561e-05
1	1	2.509448e+01	2.240562e-01	2.002120e-05
1	1	2.518300e+01	2.248802e-01	2.002108e-05
1	1	2.527126e+01	2.256966e-01	2.002382e-05
1	1	2.535865e+01	2.263718e-01	2.001905e-05
1	1	2.544645e+01	2.271271e-01	2.001798e-05
1	1	2.553517e+01	2.277794e-01	2.002287e-05
1	1	2.562251e+01	2.286377e-01	2.002060e-05
1	1	2.571123e+01	2.294006e-01	2.001989e-05
1	1	2.579849e+01	2.300606e-01	2.001977e-05
1	1	2.588735e+01	2.308655e-01	2.001953e-05
1	1	2.597467e+01	2.315903e-01	2.002013e-05
1	1	2.606260e+01	2.323532e-01	2.001965e-05
1	1	2.615044e+01	2.331314e-01	2.002192e-05
1	1	2.623851e+01	2.337608e-01	2.001870e-05
1	1	2.632648e+01	2.344208e-01	2.002025e-05
1	1	2.641492e+01	2.352791e-01	2.002370e-05
1	1	2.650319e+01	2.360115e-01	2.002037e-05
1	1	2.659062e+01	2.368050e-01	2.002001e-05
1	1	2.667871e+01	2.375870e-01	2.001917e-05
1	1	2.676725e+01	2.382584e-01	2.002037e-05
1	1	2.685495e+01	2.391243e-01	2.001810e-05
1	1	2.694313e+01	2.397919e-01	2.001870e-05
1	1	2.703111e+01	2.406311e-01	2.001822e-05
1	1	2.711900e+01	2.413445e-01	2.002323e-05
1	1	2.720651e+01	2.420692e-01	2.002299e-05
1	1	2.729480e+01	2.428246e-01	2.002108e-05
1	1	2.738259e+01	2.436562e-01	2.001870e-05
1	1	2.747056e+01	2.442818e-01	2.001977e-05
1	1	2.755862e+01	2.450371e-01	2.002025e-05
1	1	2.764664e+01	2.456627e-01	2.002108e-05
1	1	2.773459e+01	2.464104e-01	2.002001e-05
1	1	2.782335e+01	2.472305e-01	2.002203e-05
1	1	2.791051e+01	2.480087e-01	2.002025e-05
1	1	2.799931e+01	2.488060e-01	2.002347e-05
1	1	2.808735e+01	2.495193e-01	2.001941e-05
1	1	2.817502e+01	2.502022e-01	2.001882e-05
1	1	2.826273e+01	2.511292e-01	2.002156e-05
1	1	2.835080e+01	2.517357e-01	2.001977e-05
1	1	2.843895e+01	2.524986e-01	2.002048e-05
1	1	2.852669e+01	2.531815e-01	2.002203e-05
1	1	2.861534e+01	2.539024e-01	2.002299e-05
1	1	2.870244e+01	2.546387e-01	2.002299e-05
1	1	2.879079e+01	2.554092e-01	2.001739e-05
1	1	2.887869e+01	2.562447e-01	2.002132e-05
1	1	2.896647e+01	2.569275e-01	2.002025e-05
1	1	2.905481e+01	2.576065e-01	2.002048e-05
1	1	2.914295e+01	2.584343e-01	2.002215e-05
1	1	2.923065e+01	2.591667e-01	2.002072e-05
1	1	2.931885e+01	2.598915e-01	2.002108e-05
1	1	2.940700e+01	2.607040e-01	2.001786e-05
1	1	2.949455e+01	2.614899e-01	2.002227e-05
1	1	2.958312e+01	2.621384e-01	2.002072e-05
1	1	2.967094e+01	2.628822e-01	2.001965e-05
1	1	2.975905e+01	2.636299e-01	2.001941e-05
1	1	2.984722e+01	2.643585e-01	2.002215e-05
1	1	2.993519e+01	2.651024e-01	2.002203e-05
1	1	3.002327e+01	2.658348e-01	2.002120e-05
1	1	3.011038e+01	2.666779e-01	2.002180e-05
1	1	3.019871e+01	2.673950e-01	2.002168e-05
1	1	3.028681e+01	2.682343e-01	2.001834e-05
1	1	3.037459e+01	2.688675e-01	2.002013e-05
1	1	3.046324e+01	2.696228e-01	2.002132e-05
1	1	3.055126e+01	2.704353e-01	2.001870e-05
1	1	3.063899e+01	2.711411e-01	2.002203e-05
1	1	3.072684e+01	2.718468e-01	2.001643e-05
1	1	3.081489e+01	2.725563e-01	2.002013e-05
1	1	3.090314e+01	2.733994e-01	2.002072e-05
1	1	3.099067e+01	2.741051e-01	2.001810e-05
1	1	3.107917e+01	2.748985e-01	2.001977e-05
1	1	3.116650e+01	2.756195e-01	2.002335e-05
1	1	3.125523e+01	2.763405e-01	2.002180e-05
1	1	3.134240e+01	2.770500e-01	2.001762e-05
1	1	3.143054e+01	2.778511e-01	2.001882e-05
1	1	3.151853e+01	2.785873e-01	2.001929e-05
1	1	3.160659e+01	2.792397e-01	2.002060e-05
1	1	3.169439e+01	2.800484e-01	2.002037e-05
1	1	3.178263e+01	2.808151e-01	2.001882e-05
1	1	3.187111e+01	2.814980e-01	2.001917e-05
1	1	3.195892e+01	2.823181e-01	2.001977e-05
1	1	3.204664e+01	2.829895e-01	2.002132e-05
1	1	3.213513e+01	2.837105e-01	2.001977e-05
1	1	3.222328e+01	2.845688e-01	2.001786e-05
1	1	3.231040e+01	2.851562e-01	2.001834e-05
1	1	3.239899e+01	2.861252e-01	2.002156e-05
1	1	3.248684e+01	2.866974e-01	2.002060e-05
1	1	3.257512e+01	2.875786e-01	2.002215e-05
1	1	3.266336e+01	2.883148e-01	2.002120e-05
1	1	3.275108e+01	2.889442e-01	2.002144e-05
1	1	3.283894e+01	2.897453e-01	2.001917e-05
1	1	3.292664e+01	2.905693e-01	2.001917e-05
1	1	3.301522e+01	2.912521e-01	2.001941e-05
1	1	3.310302e+01	2.920303e-01	2.002048e-05
1	1	3.319056e+01	2.926941e-01	2.002180e-05
1	1	3.327902e+01	2.934685e-01	2.002132e-05
1	1	3.336734e+01	2.941704e-01	2.001822e-05
1	1	3.345531e+01	2.948875e-01	2.002251e-05
1	1	3.354285e+01	2.957916e-01	2.002227e-05
1	1	3.363109e+01	2.963867e-01	2.002251e-05
1	1	3.371855e+01	2.971802e-01	2.001703e-05
1	1	3.380701e+01	2.978096e-01	2.002001e-05
1	1	3.389519e+01	2.986069e-01	2.002430e-05
1	1	3.398264e+01	2.994766e-01	2.001905e-05
1	1	3.407091e+01	3.002167e-01	2.002156e-05
1	1	3.415894e+01	3.009338e-01	2.002251e-05
1	1	3.424640e+01	3.015747e-01	2.001965e-05
1	1	3.433463e+01	3.023605e-01	2.001989e-05
1	1	3.442236e+01	3.030853e-01	2.002251e-05
1	1	3.451062e+01	3.038254e-01	2.002001e-05
1	1	3.459892e+01	3.045807e-01	2.002156e-05
1	1	3.468657e+01	3.053741e-01	2.002108e-05
1	1	3.477497e+01	3.062210e-01	2.002192e-05
1	1	3.486239e+01	3.067360e-01	2.002108e-05
1	1	3.495125e+01	3.076591e-01	2.002037e-05
1	1	3.503920e+01	3.083572e-01	2.001882e-05
1	1	3.512730e+01	3.091469e-01	2.002060e-05
1	1	3.521454e+01	3.098984e-01	2.002144e-05
1	1	3.530320e+01	3.106003e-01	2.002001e-05
1	1	3.539046e+01	3.113480e-01	2.001786e-05
1	1	3.547852e+01	3.120155e-01	2.001894e-05
1	1	3.556679e+01	3.128052e-01	2.001929e-05
1	1	3.565537e+01	3.134956e-01	2.001786e-05
1	1	3.574250e+01	3.143921e-01	2.001834e-05
1	1	3.583052e+01	3.150215e-01	2.001941e-05
1	1	3.591879e+01	3.157501e-01	2.002203e-05
1	1	3.600698e+01	3.165359e-01	2.002013e-05
1	1	3.609464e+01	3.172455e-01	2.002096e-05
1	1	3.618287e+01	3.179779e-01	2.002120e-05
1	1	3.627085e+01	3.188400e-01	2.002060e-05
1	1	3.635913e+01	3.194542e-01	2.001810e-05
1	1	3.644721e+01	3.202591e-01	2.002072e-05
1	1	3.653522e+01	3.210335e-01	2.001977e-05
1	1	3.662256e+01	3.216286e-01	2.002156e-05
1	1	3.671084e+01	3.224068e-01	2.002168e-05
1	1	3.679867e+01	3.232040e-01	2.002037e-05
1	1	3.688697e+01	3.240089e-01	2.001727e-05
1	1	3.697464e+01	3.246574e-01	2.001858e-05
1	1	3.706324e+01	3.253632e-01	2.001941e-05
1	1	3.715123e+01	3.262634e-01	2.002120e-05
1	1	3.723844e+01	3.269577e-01	2.001894e-05
1	1	3.732691e+01	3.278198e-01	2.002001e-05
1	1	3.741480e+01	3.284111e-01	2.001917e-05
1	1	3.750322e+01	3.290405e-01	2.002072e-05
1	1	3.759110e+01	3.298378e-01	2.001882e-05
1	1	3.767901e+01	3.306694e-01	2.002108e-05
1	1	3.776677e+01	3.314285e-01	2.002001e-05
1	1	3.785451e+01	3.321419e-01	2.001846e-05
1	1	3.794279e+01	3.328819e-01	2.002192e-05
1	1	3.803095e+01	3.335876e-01	2.001834e-05
1	1	3.811843e+01	3.343315e-01	2.002001e-05
1	1	3.820724e+01	3.350372e-01	2.002418e-05
1	1	3.829506e+01	3.359108e-01	2.001941e-05
1	1	3.838317e+01	3.365326e-01	2.002072e-05
1	1	3.847043e+01	3.372192e-01	2.001894e-05
1	1	3.855930e+01	3.380470e-01	2.002239e-05
1	1	3.864697e+01	3.388443e-01	2.002251e-05
1	1	3.873503e+01	3.395576e-01	2.001703e-05
1	1	3.882243e+01	3.402596e-01	2.001929e-05
1	1	3.891057e+01	3.410187e-01	2.001595e-05
1	1	3.899904e+01	3.417244e-01	2.001894e-05
1	1	3.908646e+01	3.424034e-01	2.002275e-05
1	1	3.917442e+01	3.432503e-01	2.002203e-05
1	1	3.926243e+01	3.440018e-01	2.002203e-05
1	1	3.935076e+01	3.446655e-01	2.002001e-05
1	1	3.943912e+01	3.454247e-01	2.002072e-05
1	1	3.952697e+01	3.461838e-01	2.002096e-05
1	1	3.961536e+01	3.469543e-01	2.002013e-05
1	1	3.970336e+01	3.477058e-01	2.002180e-05
1	1	3.979096e+01	3.484383e-01	2.002215e-05
1	1	3.987898e+01	3.491211e-01	2.001750e-05
1	1	3.996737e+01	3.499107e-01	2.002370e-05
1	1	4.005511e+01	3.507652e-01	2.002239e-05
1	1	4.014320e+01	3.515434e-01	2.001941e-05
1	1	4.023127e+01	3.521309e-01	2.002144e-05
1	1	4.031838e+01	3.528633e-01	2.002120e-05
1	1	4.040698e+01	3.536949e-01	2.002144e-05
1	1	4.049524e+01	3.543816e-01	2.002108e-05
1	1	4.058329e+01	3.551025e-01	2.002263e-05
1	1	4.067053e+01	3.559380e-01	2.002108e-05
1	1	4.075873e+01	3.566093e-01	2.001989e-05
1	1	4.084725e+01	3.572083e-01	2.002203e-05
1	1	4.093507e+01	3.580933e-01	2.002192e-05
1	1	4.102238e+01	3.588409e-01	2.002096e-05
1	1	4.111129e+01	3.596230e-01	2.002072e-05
1	1	4.119885e+01	3.602371e-01	2.001703e-05
1	1	4.128706e+01	3.610306e-01	2.002215e-05
1	1	4.137488e+01	3.618698e-01	2.001739e-05
1	1	4.146259e+01	3.624687e-01	2.002382e-05
1	1	4.155054e+01	3.632469e-01	2.002215e-05
1	1	4.163908e+01	3.640594e-01	2.001786e-05
1	1	4.172693e+01	3.647614e-01	2.001905e-05
1	1	4.181521e+01	3.655167e-01	2.002120e-05
1	1	4.190310e+01	3.661880e-01	2.001977e-05
1	1	4.199058e+01	3.669891e-01	2.001882e-05
1	1	4.207883e+01	3.676414e-01	2.001929e-05
1	1	4.216727e+01	3.684425e-01	2.002263e-05
1	1	4.225502e+01	3.691597e-01	2.001834e-05
1	1	4.234260e+01	3.699799e-01	2.001965e-05
1	1	4.243093e+01	3.706818e-01	2.002239e-05
1	1	4.251935e+01	3.713646e-01	2.002287e-05
1	1	4.260727e+01	3.722534e-01	2.001667e-05
1	1	4.269489e+01	3.729706e-01	2.002776e-05
1	1	4.278300e+01	3.735313e-01	2.001917e-05
1	1	4.287124e+01	3.743973e-01	2.002203e-05
1	1	4.295892e+01	3.750992e-01	2.002311e-05
1	1	4.304678e+01	3.757782e-01	2.001977e-05
1	1	4.313505e+01	3.765068e-01	2.001882e-05
1	1	4.322312e+01	3.773613e-01	2.001882e-05
1	1	4.331074e+01	3.781395e-01	2.001798e-05
1	1	4.339844e+01	3.787613e-01	2.002025e-05
1	1	4.348718e+01	3.795891e-01	2.002490e-05
1	1	4.357482e+01	3.802109e-01	2.002084e-05
1	1	4.366332e+01	3.810081e-01	2.002072e-05
