Cycle number	Half cycle number	Elapsed time (s)	Potential (V)	Current (A)
2	4	2.087553e+02	2.090225e-01	-1.997435e-05
2	4	2.088431e+02	2.083206e-01	-1.997399e-05
2	4	2.089312e+02	2.075996e-01	-1.997161e-05
2	4	2.090197e+02	2.069092e-01	-1.997304e-05
2	4	2.091078e+02	2.061462e-01	-1.997304e-05
2	4	2.091957e+02	2.053375e-01	-1.997387e-05
2	4	2.092836e+02	2.046623e-01	-1.997304e-05
2	4	2.093719e+02	2.037888e-01	-1.997328e-05
2	4	2.094599e+02	2.031136e-01	-1.997256e-05
2	4	2.095479e+02	2.024269e-01	-1.997423e-05
2	4	2.096356e+02	2.016335e-01	-1.997375e-05
2	4	2.097233e+02	2.009544e-01	-1.997185e-05
2	4	2.098120e+02	2.001801e-01	-1.997197e-05
2	4	2.098998e+02	1.994629e-01	-1.997328e-05
2	4	2.099880e+02	1.987991e-01	-1.997197e-05
2	4	2.100761e+02	1.979980e-01	-1.997149e-05
2	4	2.101639e+02	1.971970e-01	-1.997244e-05
2	4	2.102516e+02	1.964493e-01	-1.997590e-05
2	4	2.103399e+02	1.957321e-01	-1.997423e-05
2	4	2.104280e+02	1.949425e-01	-1.997149e-05
2	4	2.105159e+02	1.942558e-01	-1.997423e-05
2	4	2.106034e+02	1.935081e-01	-1.997292e-05
2	4	2.106920e+02	1.928139e-01	-1.996994e-05
2	4	2.107792e+02	1.920013e-01	-1.997805e-05
2	4	2.108675e+02	1.913490e-01	-1.997185e-05
2	4	2.109561e+02	1.905975e-01	-1.997280e-05
2	4	2.110437e+02	1.897850e-01	-1.997387e-05
2	4	2.111320e+02	1.890831e-01	-1.997364e-05
2	4	2.112198e+02	1.883087e-01	-1.997423e-05
2	4	2.113073e+02	1.875534e-01	-1.997387e-05
2	4	2.113959e+02	1.868134e-01	-1.997316e-05
2	4	2.114838e+02	1.860962e-01	-1.997089e-05
2	4	2.115714e+02	1.853600e-01	-1.997197e-05
2	4	2.116591e+02	1.846466e-01	-1.997256e-05
2	4	2.117476e+02	1.838417e-01	-1.997209e-05
2	4	2.118355e+02	1.832047e-01	-1.997221e-05
2	4	2.119232e+02	1.823120e-01	-1.997113e-05
2	4	2.120113e+02	1.816635e-01	-1.997244e-05
2	4	2.120995e+02	1.808891e-01	-1.997483e-05
2	4	2.121876e+02	1.800537e-01	-1.997435e-05
2	4	2.122759e+02	1.794510e-01	-1.997125e-05
2	4	2.123631e+02	1.786919e-01	-1.997435e-05
2	4	2.124514e+02	1.779327e-01	-1.997328e-05
2	4	2.125397e+02	1.771889e-01	-1.997387e-05
2	4	2.126281e+02	1.764030e-01	-1.997244e-05
2	4	2.127152e+02	1.757660e-01	-1.997399e-05
2	4	2.128034e+02	1.749153e-01	-1.997364e-05
2	4	2.128920e+02	1.742249e-01	-1.997399e-05
2	4	2.129792e+02	1.735268e-01	-1.997519e-05
2	4	2.130675e+02	1.726570e-01	-1.997352e-05
2	4	2.131553e+02	1.719322e-01	-1.997626e-05
2	4	2.132438e+02	1.712952e-01	-1.997161e-05
2	4	2.133320e+02	1.705704e-01	-1.997280e-05
2	4	2.134194e+02	1.696892e-01	-1.997244e-05
2	4	2.135076e+02	1.690102e-01	-1.997387e-05
2	4	2.135955e+02	1.683350e-01	-1.997328e-05
2	4	2.136837e+02	1.676025e-01	-1.997447e-05
2	4	2.137718e+02	1.668434e-01	-1.997423e-05
2	4	2.138597e+02	1.660767e-01	-1.997304e-05
2	4	2.139474e+02	1.653023e-01	-1.997375e-05
2	4	2.140353e+02	1.645889e-01	-1.997197e-05
2	4	2.141234e+02	1.638489e-01	-1.997316e-05
2	4	2.142117e+02	1.631927e-01	-1.997423e-05
2	4	2.142997e+02	1.624374e-01	-1.997530e-05
2	4	2.143873e+02	1.616135e-01	-1.997268e-05
2	4	2.144760e+02	1.609039e-01	-1.997387e-05
2	4	2.145634e+02	1.600914e-01	-1.997244e-05
2	4	2.146512e+02	1.593094e-01	-1.997268e-05
2	4	2.147396e+02	1.586800e-01	-1.997054e-05
2	4	2.148275e+02	1.579666e-01	-1.997113e-05
2	4	2.149151e+02	1.571693e-01	-1.997185e-05
2	4	2.150035e+02	1.563911e-01	-1.997232e-05
2	4	2.150913e+02	1.558189e-01	-1.997316e-05
2	4	2.151799e+02	1.548615e-01	-1.997256e-05
2	4	2.152680e+02	1.542358e-01	-1.997113e-05
2	4	2.153554e+02	1.534576e-01	-1.997328e-05
2	4	2.154435e+02	1.527710e-01	-1.997244e-05
2	4	2.155321e+02	1.521149e-01	-1.997328e-05
2	4	2.156194e+02	1.513214e-01	-1.997244e-05
2	4	2.157081e+02	1.505470e-01	-1.997256e-05
2	4	2.157952e+02	1.498871e-01	-1.997149e-05
2	4	2.158833e+02	1.490059e-01	-1.997209e-05
2	4	2.159714e+02	1.483574e-01	-1.997232e-05
2	4	2.160596e+02	1.475868e-01	-1.997435e-05
2	4	2.161475e+02	1.468582e-01	-1.997340e-05
2	4	2.162354e+02	1.461830e-01	-1.997399e-05
2	4	2.163238e+02	1.453476e-01	-1.997340e-05
2	4	2.164112e+02	1.446609e-01	-1.997340e-05
2	4	2.165000e+02	1.438904e-01	-1.997328e-05
2	4	2.165874e+02	1.431541e-01	-1.997447e-05
2	4	2.166757e+02	1.423683e-01	-1.997459e-05
2	4	2.167632e+02	1.416435e-01	-1.997435e-05
2	4	2.168516e+02	1.409340e-01	-1.997268e-05
2	4	2.169397e+02	1.402245e-01	-1.997054e-05
2	4	2.170281e+02	1.393814e-01	-1.997328e-05
2	4	2.171156e+02	1.387749e-01	-1.997435e-05
2	4	2.172031e+02	1.379776e-01	-1.997185e-05
2	4	2.172920e+02	1.371651e-01	-1.997304e-05
2	4	2.173790e+02	1.364632e-01	-1.997101e-05
2	4	2.174674e+02	1.356773e-01	-1.997066e-05
2	4	2.175561e+02	1.349907e-01	-1.997161e-05
2	4	2.176437e+02	1.342735e-01	-1.997328e-05
2	4	2.177319e+02	1.336174e-01	-1.997185e-05
2	4	2.178196e+02	1.327324e-01	-1.997197e-05
2	4	2.179073e+02	1.320801e-01	-1.997364e-05
2	4	2.179955e+02	1.313515e-01	-1.997292e-05
2	4	2.180838e+02	1.305351e-01	-1.997483e-05
2	4	2.181714e+02	1.298714e-01	-1.997054e-05
2	4	2.182591e+02	1.290741e-01	-1.997149e-05
2	4	2.183470e+02	1.283607e-01	-1.997483e-05
2	4	2.184360e+02	1.276093e-01	-1.997745e-05
2	4	2.185232e+02	1.267014e-01	-1.997221e-05
2	4	2.186114e+02	1.261215e-01	-1.997614e-05
2	4	2.186996e+02	1.254082e-01	-1.997244e-05
2	4	2.187879e+02	1.246758e-01	-1.996970e-05
2	4	2.188758e+02	1.239319e-01	-1.997471e-05
2	4	2.189634e+02	1.231613e-01	-1.997304e-05
2	4	2.190519e+02	1.224098e-01	-1.997054e-05
2	4	2.191392e+02	1.217117e-01	-1.997364e-05
2	4	2.192275e+02	1.209831e-01	-1.997375e-05
2	4	2.193156e+02	1.202660e-01	-1.997292e-05
2	4	2.194037e+02	1.194763e-01	-1.997328e-05
2	4	2.194915e+02	1.186180e-01	-1.997292e-05
2	4	2.195793e+02	1.180267e-01	-1.997244e-05
2	4	2.196672e+02	1.172829e-01	-1.997125e-05
2	4	2.197552e+02	1.164360e-01	-1.997519e-05
2	4	2.198432e+02	1.157379e-01	-1.997566e-05
2	4	2.199320e+02	1.150436e-01	-1.997197e-05
2	4	2.200192e+02	1.142120e-01	-1.997578e-05
2	4	2.201077e+02	1.136475e-01	-1.997101e-05
2	4	2.201958e+02	1.127663e-01	-1.996994e-05
2	4	2.202835e+02	1.120300e-01	-1.997232e-05
2	4	2.203713e+02	1.112518e-01	-1.997352e-05
2	4	2.204600e+02	1.105232e-01	-1.997566e-05
2	4	2.205477e+02	1.098175e-01	-1.997304e-05
2	4	2.206361e+02	1.090584e-01	-1.997364e-05
2	4	2.207234e+02	1.084404e-01	-1.997244e-05
2	4	2.208114e+02	1.076698e-01	-1.997340e-05
2	4	2.208993e+02	1.069527e-01	-1.997089e-05
2	4	2.209871e+02	1.061897e-01	-1.997232e-05
2	4	2.210758e+02	1.054764e-01	-1.997268e-05
2	4	2.211637e+02	1.047020e-01	-1.997280e-05
2	4	2.212512e+02	1.039848e-01	-1.997399e-05
2	4	2.213390e+02	1.032066e-01	-1.997542e-05
2	4	2.214278e+02	1.024971e-01	-1.997387e-05
2	4	2.215155e+02	1.017227e-01	-1.997256e-05
2	4	2.216039e+02	1.010132e-01	-1.997209e-05
2	4	2.216916e+02	1.002159e-01	-1.997280e-05
2	4	2.217792e+02	9.956360e-02	-1.997066e-05
2	4	2.218673e+02	9.881210e-02	-1.997077e-05
2	4	2.219556e+02	9.801483e-02	-1.997244e-05
2	4	2.220431e+02	9.735489e-02	-1.997256e-05
2	4	2.221319e+02	9.662628e-02	-1.997268e-05
2	4	2.222201e+02	9.595490e-02	-1.997292e-05
2	4	2.223077e+02	9.518433e-02	-1.997375e-05
2	4	2.223954e+02	9.439087e-02	-1.997137e-05
2	4	2.224838e+02	9.362793e-02	-1.997399e-05
2	4	2.225717e+02	9.300995e-02	-1.997292e-05
2	4	2.226597e+02	9.221268e-02	-1.997435e-05
2	4	2.227472e+02	9.136200e-02	-1.997125e-05
2	4	2.228361e+02	9.067535e-02	-1.997459e-05
2	4	2.229233e+02	9.000015e-02	-1.997054e-05
2	4	2.230119e+02	8.918762e-02	-1.997340e-05
2	4	2.230998e+02	8.836746e-02	-1.997399e-05
2	4	2.231878e+02	8.766937e-02	-1.997316e-05
2	4	2.232759e+02	8.699036e-02	-1.997161e-05
2	4	2.233637e+02	8.629227e-02	-1.997137e-05
2	4	2.234518e+02	8.557892e-02	-1.997483e-05
2	4	2.235400e+02	8.481979e-02	-1.997197e-05
2	4	2.236280e+02	8.410645e-02	-1.997280e-05
2	4	2.237152e+02	8.330154e-02	-1.997268e-05
2	4	2.238036e+02	8.264923e-02	-1.997650e-05
2	4	2.238917e+02	8.185959e-02	-1.997757e-05
2	4	2.239796e+02	8.107376e-02	-1.997578e-05
2	4	2.240677e+02	8.036423e-02	-1.997101e-05
2	4	2.241560e+02	7.970047e-02	-1.997006e-05
2	4	2.242433e+02	7.872391e-02	-1.997232e-05
2	4	2.243312e+02	7.810211e-02	-1.997280e-05
2	4	2.244197e+02	7.738495e-02	-1.997304e-05
2	4	2.245075e+02	7.649994e-02	-1.997244e-05
2	4	2.245957e+02	7.594299e-02	-1.997542e-05
2	4	2.246833e+02	7.521820e-02	-1.997375e-05
2	4	2.247720e+02	7.452011e-02	-1.997375e-05
2	4	2.248592e+02	7.366943e-02	-1.997244e-05
2	4	2.249471e+02	7.288742e-02	-1.997173e-05
2	4	2.250352e+02	7.231140e-02	-1.997256e-05
2	4	2.251235e+02	7.145691e-02	-1.996887e-05
2	4	2.252115e+02	7.084274e-02	-1.997375e-05
2	4	2.252993e+02	7.006073e-02	-1.997149e-05
2	4	2.253872e+02	6.928253e-02	-1.997268e-05
2	4	2.254757e+02	6.848907e-02	-1.997089e-05
2	4	2.255638e+02	6.779099e-02	-1.997280e-05
2	4	2.256515e+02	6.711578e-02	-1.997221e-05
2	4	2.257392e+02	6.639481e-02	-1.997185e-05
2	4	2.258277e+02	6.566238e-02	-1.997185e-05
2	4	2.259155e+02	6.484604e-02	-1.997411e-05
2	4	2.260033e+02	6.406784e-02	-1.997268e-05
2	4	2.260917e+02	6.340408e-02	-1.997256e-05
2	4	2.261794e+02	6.277084e-02	-1.997173e-05
2	4	2.262680e+02	6.191254e-02	-1.997447e-05
2	4	2.263553e+02	6.121445e-02	-1.997364e-05
2	4	2.264435e+02	6.045151e-02	-1.997256e-05
2	4	2.265317e+02	5.970001e-02	-1.997411e-05
2	4	2.266194e+02	5.891800e-02	-1.997411e-05
2	4	2.267076e+02	5.828857e-02	-1.997197e-05
2	4	2.267953e+02	5.754471e-02	-1.997197e-05
2	4	2.268837e+02	5.673599e-02	-1.997411e-05
2	4	2.269716e+02	5.601883e-02	-1.997399e-05
2	4	2.270591e+02	5.529022e-02	-1.997375e-05
2	4	2.271474e+02	5.456543e-02	-1.997197e-05
2	4	2.272355e+02	5.390549e-02	-1.997352e-05
2	4	2.273233e+02	5.317688e-02	-1.997221e-05
2	4	2.274118e+02	5.238724e-02	-1.997244e-05
2	4	2.274997e+02	5.164337e-02	-1.997364e-05
2	4	2.275873e+02	5.086899e-02	-1.997590e-05
2	4	2.276754e+02	5.006027e-02	-1.996863e-05
2	4	2.277637e+02	4.956818e-02	-1.997244e-05
2	4	2.278517e+02	4.858398e-02	-1.997006e-05
2	4	2.279393e+02	4.792786e-02	-1.997292e-05
2	4	2.280275e+02	4.722977e-02	-1.997268e-05
2	4	2.281159e+02	4.644394e-02	-1.997292e-05
2	4	2.282031e+02	4.573822e-02	-1.997161e-05
2	4	2.282912e+02	4.484940e-02	-1.997221e-05
2	4	2.283795e+02	4.433441e-02	-1.997399e-05
2	4	2.284680e+02	4.355240e-02	-1.997352e-05
2	4	2.285553e+02	4.284668e-02	-1.997352e-05
2	4	2.286436e+02	4.198837e-02	-1.996994e-05
2	4	2.287313e+02	4.129791e-02	-1.997387e-05
2	4	2.288193e+02	4.056931e-02	-1.997209e-05
2	4	2.289079e+02	3.985977e-02	-1.996946e-05
2	4	2.289960e+02	3.911591e-02	-1.997375e-05
2	4	2.290836e+02	3.836823e-02	-1.997256e-05
2	4	2.291719e+02	3.766632e-02	-1.997197e-05
2	4	2.292592e+02	3.683472e-02	-1.997447e-05
2	4	2.293476e+02	3.623199e-02	-1.997221e-05
2	4	2.294353e+02	3.539276e-02	-1.997173e-05
2	4	2.295234e+02	3.457260e-02	-1.997268e-05
2	4	2.296119e+02	3.398132e-02	-1.997149e-05
2	4	2.297000e+02	3.329849e-02	-1.997042e-05
2	4	2.297874e+02	3.245544e-02	-1.997137e-05
2	4	2.298755e+02	3.190231e-02	-1.997125e-05
2	4	2.299641e+02	3.088760e-02	-1.997006e-05
2	4	2.300514e+02	3.039551e-02	-1.997387e-05
2	4	2.301395e+02	2.952194e-02	-1.997411e-05
2	4	2.302280e+02	2.884293e-02	-1.997530e-05
2	4	2.303153e+02	2.812576e-02	-1.997256e-05
2	4	2.304040e+02	2.738571e-02	-1.997328e-05
2	4	2.304915e+02	2.667618e-02	-1.997006e-05
2	4	2.305792e+02	2.588654e-02	-1.997626e-05
2	4	2.306673e+02	2.508545e-02	-1.996922e-05
2	4	2.307559e+02	2.439499e-02	-1.997161e-05
2	4	2.308433e+02	2.367401e-02	-1.997232e-05
2	4	2.309320e+02	2.298355e-02	-1.997030e-05
2	4	2.310197e+02	2.230453e-02	-1.997364e-05
2	4	2.311076e+02	2.135849e-02	-1.997006e-05
2	4	2.311951e+02	2.075577e-02	-1.997411e-05
2	4	2.312840e+02	1.992798e-02	-1.997221e-05
2	4	2.313719e+02	1.916122e-02	-1.997292e-05
2	4	2.314592e+02	1.839066e-02	-1.997030e-05
2	4	2.315479e+02	1.787186e-02	-1.997530e-05
2	4	2.316357e+02	1.716995e-02	-1.997316e-05
2	4	2.317236e+02	1.627731e-02	-1.997292e-05
2	4	2.318119e+02	1.569748e-02	-1.997292e-05
2	4	2.318992e+02	1.484680e-02	-1.996922e-05
2	4	2.319881e+02	1.412582e-02	-1.997745e-05
2	4	2.320751e+02	1.322174e-02	-1.997232e-05
2	4	2.321639e+02	1.258087e-02	-1.997590e-05
2	4	2.322512e+02	1.187515e-02	-1.997292e-05
2	4	2.323395e+02	1.126862e-02	-1.997519e-05
2	4	2.324278e+02	1.037216e-02	-1.997244e-05
2	4	2.325157e+02	9.727478e-03	-1.996934e-05
2	4	2.326038e+02	9.017944e-03	-1.997232e-05
2	4	2.326914e+02	8.228302e-03	-1.997375e-05
2	4	2.327796e+02	7.511139e-03	-1.997292e-05
2	4	2.328672e+02	6.675720e-03	-1.997244e-05
2	4	2.329553e+02	6.092072e-03	-1.997232e-05
2	4	2.330432e+02	5.260468e-03	-1.997387e-05
2	4	2.331314e+02	4.547119e-03	-1.997221e-05
2	4	2.332192e+02	3.738403e-03	-1.997507e-05
2	4	2.333077e+02	2.998352e-03	-1.997423e-05
2	4	2.333957e+02	2.346039e-03	-1.997459e-05
2	4	2.334832e+02	1.602173e-03	-1.997256e-05
2	4	2.335715e+02	9.689331e-04	-1.997161e-05
2	4	2.336599e+02	2.632141e-04	-1.997399e-05
2	4	2.337478e+02	-5.874634e-04	-1.997089e-05
3	5	2.338353e+02	2.765656e-03	1.466084e-05
3	5	2.339235e+02	4.180908e-03	2.002287e-05
3	5	2.340113e+02	5.088806e-03	2.002394e-05
3	5	2.340992e+02	5.878448e-03	2.001822e-05
3	5	2.341880e+02	6.828308e-03	2.002120e-05
3	5	2.342759e+02	7.480621e-03	2.002025e-05
3	5	2.343639e+02	8.354187e-03	2.002013e-05
3	5	2.344511e+02	9.174347e-03	2.002275e-05
3	5	2.345398e+02	1.004791e-02	2.002227e-05
3	5	2.346273e+02	1.095581e-02	2.001917e-05
3	5	2.347157e+02	1.165771e-02	2.001989e-05
3	5	2.348041e+02	1.250076e-02	2.001929e-05
3	5	2.348912e+02	1.325607e-02	2.001929e-05
3	5	2.349793e+02	1.412964e-02	2.002442e-05
3	5	2.350672e+02	1.485062e-02	2.002108e-05
3	5	2.351554e+02	1.572037e-02	2.002299e-05
3	5	2.352436e+02	1.654434e-02	2.001905e-05
3	5	2.353315e+02	1.734161e-02	2.002096e-05
3	5	2.354197e+02	1.815796e-02	2.002060e-05
3	5	2.355074e+02	1.901245e-02	2.002013e-05
3	5	2.355958e+02	1.963806e-02	2.002001e-05
3	5	2.356838e+02	2.045059e-02	2.002132e-05
3	5	2.357717e+02	2.129745e-02	2.002001e-05
3	5	2.358598e+02	2.204895e-02	2.002037e-05
3	5	2.359473e+02	2.278519e-02	2.002192e-05
3	5	2.360356e+02	2.368164e-02	2.002251e-05
3	5	2.361238e+02	2.447128e-02	2.002013e-05
3	5	2.362121e+02	2.522659e-02	2.001977e-05
3	5	2.362997e+02	2.615738e-02	2.002168e-05
3	5	2.363873e+02	2.684021e-02	2.002048e-05
3	5	2.364761e+02	2.760696e-02	2.002132e-05
3	5	2.365634e+02	2.833176e-02	2.002144e-05
3	5	2.366520e+02	2.919006e-02	2.002144e-05
3	5	2.367400e+02	3.002930e-02	2.002168e-05
3	5	2.368278e+02	3.073502e-02	2.002048e-05
3	5	2.369151e+02	3.157425e-02	2.002406e-05
3	5	2.370035e+02	3.223038e-02	2.002168e-05
3	5	2.370914e+02	3.309250e-02	2.002227e-05
3	5	2.371792e+02	3.397751e-02	2.001643e-05
3	5	2.372671e+02	3.464890e-02	2.002037e-05
3	5	2.373552e+02	3.542328e-02	2.002180e-05
3	5	2.374440e+02	3.628922e-02	2.001905e-05
3	5	2.375312e+02	3.704834e-02	2.001989e-05
3	5	2.376192e+02	3.776169e-02	2.002132e-05
3	5	2.377078e+02	3.857040e-02	2.002192e-05
3	5	2.377955e+02	3.947830e-02	2.002180e-05
3	5	2.378831e+02	4.014587e-02	2.002132e-05
3	5	2.379717e+02	4.089737e-02	2.002287e-05
3	5	2.380597e+02	4.167175e-02	2.001846e-05
3	5	2.381477e+02	4.244995e-02	2.002132e-05
3	5	2.382360e+02	4.320145e-02	2.002084e-05
3	5	2.383239e+02	4.399109e-02	2.001858e-05
3	5	2.384115e+02	4.478073e-02	2.001953e-05
3	5	2.385000e+02	4.545212e-02	2.001917e-05
3	5	2.385876e+02	4.627228e-02	2.002287e-05
3	5	2.386760e+02	4.721832e-02	2.001834e-05
3	5	2.387638e+02	4.783249e-02	2.002025e-05
3	5	2.388519e+02	4.864883e-02	2.002048e-05
3	5	2.389395e+02	4.934692e-02	2.002382e-05
3	5	2.390279e+02	5.020905e-02	2.002108e-05
3	5	2.391157e+02	5.094528e-02	2.002048e-05
3	5	2.392041e+02	5.172729e-02	2.002013e-05
3	5	2.392917e+02	5.255127e-02	2.001786e-05
3	5	2.393799e+02	5.344009e-02	2.001810e-05
3	5	2.394679e+02	5.409241e-02	2.001834e-05
3	5	2.395558e+02	5.489731e-02	2.001953e-05
3	5	2.396438e+02	5.561447e-02	2.002013e-05
3	5	2.397313e+02	5.634689e-02	2.002060e-05
3	5	2.398192e+02	5.715942e-02	2.002299e-05
3	5	2.399078e+02	5.783463e-02	2.002084e-05
3	5	2.399956e+02	5.875015e-02	2.002335e-05
3	5	2.400835e+02	5.955505e-02	2.002311e-05
3	5	2.401713e+02	6.034470e-02	2.001894e-05
3	5	2.402597e+02	6.104660e-02	2.002180e-05
3	5	2.403478e+02	6.176758e-02	2.001941e-05
3	5	2.404357e+02	6.255722e-02	2.002144e-05
3	5	2.405239e+02	6.338120e-02	2.002156e-05
3	5	2.406113e+02	6.417465e-02	2.002120e-05
3	5	2.406996e+02	6.483841e-02	2.001631e-05
3	5	2.407871e+02	6.562042e-02	2.001905e-05
3	5	2.408761e+02	6.644821e-02	2.001905e-05
3	5	2.409636e+02	6.719208e-02	2.001894e-05
3	5	2.410519e+02	6.790924e-02	2.001953e-05
3	5	2.411400e+02	6.869507e-02	2.002072e-05
3	5	2.412277e+02	6.948853e-02	2.001810e-05
3	5	2.413160e+02	7.025909e-02	2.002001e-05
3	5	2.414038e+02	7.098770e-02	2.002108e-05
3	5	2.414914e+02	7.170868e-02	2.002120e-05
3	5	2.415798e+02	7.250214e-02	2.001929e-05
3	5	2.416678e+02	7.338715e-02	2.002132e-05
3	5	2.417554e+02	7.402420e-02	2.002072e-05
3	5	2.418439e+02	7.481003e-02	2.001941e-05
3	5	2.419317e+02	7.554626e-02	2.002382e-05
3	5	2.420191e+02	7.640076e-02	2.001798e-05
3	5	2.421080e+02	7.714462e-02	2.002203e-05
3	5	2.421957e+02	7.789612e-02	2.001989e-05
3	5	2.422832e+02	7.869720e-02	2.002120e-05
3	5	2.423715e+02	7.931900e-02	2.001882e-05
3	5	2.424598e+02	8.024216e-02	2.002013e-05
3	5	2.425481e+02	8.093643e-02	2.001929e-05
3	5	2.426355e+02	8.175278e-02	2.002227e-05
3	5	2.427237e+02	8.259583e-02	2.001989e-05
3	5	2.428112e+02	8.318710e-02	2.001965e-05
3	5	2.429001e+02	8.411026e-02	2.002025e-05
3	5	2.429874e+02	8.475494e-02	2.002084e-05
3	5	2.430755e+02	8.546066e-02	2.002120e-05
3	5	2.431639e+02	8.641052e-02	2.002096e-05
3	5	2.432512e+02	8.712006e-02	2.002180e-05
3	5	2.433395e+02	8.768463e-02	2.002001e-05
3	5	2.434278e+02	8.861542e-02	2.001989e-05
3	5	2.435160e+02	8.938217e-02	2.002168e-05
3	5	2.436030e+02	9.012604e-02	2.001989e-05
3	5	2.436916e+02	9.089279e-02	2.002168e-05
3	5	2.437798e+02	9.169006e-02	2.002251e-05
3	5	2.438678e+02	9.245682e-02	2.001977e-05
3	5	2.439557e+02	9.318542e-02	2.002108e-05
3	5	2.440438e+02	9.408569e-02	2.002084e-05
3	5	2.441311e+02	9.477997e-02	2.002215e-05
3	5	2.442194e+02	9.545517e-02	2.001989e-05
3	5	2.443073e+02	9.631348e-02	2.002180e-05
3	5	2.443957e+02	9.704208e-02	2.001846e-05
3	5	2.444839e+02	9.772110e-02	2.002096e-05
3	5	2.445715e+02	9.858322e-02	2.001905e-05
3	5	2.446601e+02	9.927750e-02	2.002192e-05
3	5	2.447481e+02	1.000748e-01	2.001965e-05
3	5	2.448355e+02	1.007652e-01	2.001917e-05
3	5	2.449232e+02	1.016045e-01	2.002287e-05
3	5	2.450117e+02	1.024055e-01	2.002072e-05
3	5	2.451000e+02	1.029129e-01	2.002132e-05
3	5	2.451880e+02	1.038513e-01	2.002215e-05
3	5	2.452759e+02	1.046982e-01	2.002096e-05
3	5	2.453634e+02	1.054726e-01	2.002215e-05
3	5	2.454513e+02	1.060867e-01	2.002192e-05
3	5	2.455400e+02	1.069756e-01	2.001882e-05
3	5	2.456274e+02	1.077347e-01	2.002275e-05
3	5	2.457157e+02	1.084518e-01	2.002311e-05
3	5	2.458039e+02	1.091995e-01	2.001905e-05
3	5	2.458917e+02	1.099434e-01	2.002466e-05
3	5	2.459801e+02	1.106262e-01	2.001750e-05
3	5	2.460680e+02	1.114731e-01	2.002013e-05
3	5	2.461554e+02	1.120415e-01	2.001905e-05
3	5	2.462434e+02	1.129913e-01	2.002227e-05
3	5	2.463315e+02	1.136856e-01	2.001798e-05
3	5	2.464192e+02	1.144638e-01	2.002203e-05
3	5	2.465076e+02	1.151695e-01	2.002048e-05
3	5	2.465958e+02	1.160316e-01	2.002013e-05
3	5	2.466835e+02	1.168518e-01	2.001965e-05
3	5	2.467720e+02	1.174393e-01	2.002096e-05
3	5	2.468595e+02	1.183319e-01	2.002192e-05
3	5	2.469474e+02	1.190720e-01	2.001989e-05
3	5	2.470355e+02	1.198196e-01	2.002084e-05
3	5	2.471236e+02	1.206017e-01	2.002048e-05
3	5	2.472112e+02	1.212578e-01	2.001929e-05
3	5	2.472998e+02	1.220093e-01	2.002013e-05
3	5	2.473878e+02	1.228752e-01	2.002263e-05
3	5	2.474759e+02	1.235695e-01	2.002192e-05
3	5	2.475634e+02	1.244431e-01	2.002084e-05
3	5	2.476515e+02	1.250839e-01	2.002072e-05
3	5	2.477399e+02	1.258850e-01	2.002263e-05
3	5	2.478278e+02	1.266518e-01	2.002048e-05
3	5	2.479151e+02	1.273499e-01	2.001810e-05
3	5	2.480032e+02	1.281509e-01	2.001965e-05
3	5	2.480911e+02	1.287613e-01	2.001810e-05
3	5	2.481794e+02	1.295853e-01	2.002048e-05
3	5	2.482679e+02	1.304245e-01	2.002108e-05
3	5	2.483553e+02	1.311874e-01	2.001941e-05
3	5	2.484436e+02	1.318245e-01	2.001798e-05
3	5	2.485317e+02	1.326103e-01	2.001989e-05
3	5	2.486199e+02	1.333580e-01	2.002096e-05
3	5	2.487072e+02	1.341934e-01	2.002335e-05
3	5	2.487950e+02	1.350098e-01	2.002048e-05
3	5	2.488836e+02	1.357574e-01	2.002013e-05
3	5	2.489718e+02	1.364937e-01	2.002168e-05
3	5	2.490593e+02	1.372414e-01	2.002025e-05
3	5	2.491479e+02	1.379890e-01	2.002299e-05
3	5	2.492354e+02	1.387634e-01	2.001810e-05
3	5	2.493238e+02	1.392975e-01	2.002335e-05
3	5	2.494113e+02	1.401558e-01	2.002239e-05
3	5	2.494997e+02	1.409988e-01	2.002060e-05
3	5	2.495877e+02	1.416245e-01	2.001917e-05
3	5	2.496755e+02	1.425285e-01	2.001882e-05
3	5	2.497636e+02	1.431618e-01	2.001727e-05
3	5	2.498512e+02	1.440125e-01	2.001929e-05
3	5	2.499396e+02	1.448021e-01	2.001965e-05
3	5	2.500273e+02	1.455002e-01	2.002168e-05
3	5	2.501157e+02	1.462555e-01	2.002370e-05
3	5	2.502038e+02	1.469765e-01	2.002251e-05
3	5	2.502915e+02	1.476822e-01	2.001894e-05
3	5	2.503797e+02	1.485062e-01	2.002072e-05
3	5	2.504675e+02	1.493416e-01	2.002013e-05
3	5	2.505556e+02	1.500244e-01	2.002037e-05
3	5	2.506440e+02	1.507454e-01	2.002156e-05
3	5	2.507313e+02	1.515541e-01	2.001858e-05
3	5	2.508197e+02	1.523170e-01	2.001762e-05
3	5	2.509079e+02	1.529922e-01	2.001905e-05
3	5	2.509951e+02	1.537514e-01	2.002168e-05
3	5	2.510831e+02	1.545601e-01	2.002227e-05
3	5	2.511717e+02	1.552811e-01	2.002215e-05
3	5	2.512600e+02	1.560211e-01	2.001905e-05
3	5	2.513477e+02	1.569214e-01	2.002060e-05
3	5	2.514351e+02	1.575356e-01	2.001929e-05
3	5	2.515235e+02	1.583214e-01	2.002001e-05
3	5	2.516111e+02	1.591187e-01	2.002120e-05
