Cycle number	Elapsed time (s)	Potential (V)	Current (A)
3	5.113981e+01	4.480133e-01	-1.031231e-04
3	5.122824e+01	4.436111e-01	-1.048315e-04
3	5.131581e+01	4.392090e-01	-1.058432e-04
3	5.140424e+01	4.348488e-01	-1.067313e-04
3	5.149249e+01	4.304619e-01	-1.074444e-04
3	5.157974e+01	4.260406e-01	-1.078618e-04
3	5.166797e+01	4.216270e-01	-1.083884e-04
3	5.175576e+01	4.172745e-01	-1.088591e-04
3	5.184442e+01	4.129181e-01	-1.088676e-04
3	5.193238e+01	4.085007e-01	-1.094856e-04
3	5.202001e+01	4.041557e-01	-1.097627e-04
3	5.210817e+01	3.995590e-01	-1.103494e-04
3	5.219651e+01	3.953781e-01	-1.097708e-04
3	5.228386e+01	3.908310e-01	-1.107334e-04
3	5.237197e+01	3.864822e-01	-1.109840e-04
3	5.246017e+01	3.820457e-01	-1.106523e-04
3	5.254834e+01	3.776398e-01	-1.106982e-04
3	5.263557e+01	3.731956e-01	-1.115344e-04
3	5.272409e+01	3.689575e-01	-1.110992e-04
3	5.281180e+01	3.644485e-01	-1.117305e-04
3	5.290032e+01	3.600159e-01	-1.120424e-04
3	5.298847e+01	3.556328e-01	-1.119046e-04
3	5.307603e+01	3.511772e-01	-1.120418e-04
3	5.316365e+01	3.468513e-01	-1.118555e-04
3	5.325194e+01	3.424110e-01	-1.122309e-04
3	5.334038e+01	3.380280e-01	-1.120679e-04
3	5.342863e+01	3.336639e-01	-1.119033e-04
3	5.351570e+01	3.291893e-01	-1.124238e-04
3	5.360439e+01	3.248100e-01	-1.121582e-04
3	5.369247e+01	3.203316e-01	-1.125244e-04
3	5.377965e+01	3.159866e-01	-1.124585e-04
3	5.386843e+01	3.116264e-01	-1.124971e-04
3	5.395580e+01	3.072701e-01	-1.125063e-04
3	5.404377e+01	3.029099e-01	-1.125978e-04
3	5.413247e+01	2.985802e-01	-1.127887e-04
3	5.422044e+01	2.940903e-01	-1.129009e-04
3	5.430781e+01	2.896729e-01	-1.131372e-04
3	5.439601e+01	2.852974e-01	-1.126306e-04
3	5.448383e+01	2.808838e-01	-1.129888e-04
3	5.457172e+01	2.764778e-01	-1.129876e-04
3	5.466015e+01	2.721901e-01	-1.132963e-04
3	5.474852e+01	2.677383e-01	-1.129098e-04
3	5.483647e+01	2.632141e-01	-1.133791e-04
3	5.492465e+01	2.588387e-01	-1.134347e-04
3	5.501336e+01	2.545586e-01	-1.131942e-04
3	5.509969e+01	2.499924e-01	-1.135391e-04
3	5.518837e+01	2.457199e-01	-1.129880e-04
3	5.527651e+01	2.413101e-01	-1.132196e-04
3	5.536409e+01	2.369385e-01	-1.137295e-04
3	5.545190e+01	2.325020e-01	-1.135657e-04
3	5.554021e+01	2.280922e-01	-1.137792e-04
3	5.562801e+01	2.237816e-01	-1.133678e-04
3	5.571638e+01	2.192688e-01	-1.135790e-04
3	5.580416e+01	2.150345e-01	-1.134951e-04
3	5.589219e+01	2.105293e-01	-1.134036e-04
3	5.598054e+01	2.061195e-01	-1.137670e-04
3	5.606821e+01	2.016792e-01	-1.139960e-04
3	5.615601e+01	1.973343e-01	-1.139662e-04
3	5.624403e+01	1.928940e-01	-1.141620e-04
3	5.633221e+01	1.885796e-01	-1.138171e-04
3	5.641988e+01	1.841698e-01	-1.143432e-04
3	5.650849e+01	1.797600e-01	-1.139209e-04
3	5.659648e+01	1.752357e-01	-1.142830e-04
3	5.668462e+01	1.708374e-01	-1.143389e-04
3	5.677201e+01	1.665115e-01	-1.142143e-04
3	5.686031e+01	1.621742e-01	-1.141521e-04
3	5.694792e+01	1.576538e-01	-1.143930e-04
3	5.703611e+01	1.532745e-01	-1.143241e-04
3	5.712445e+01	1.488838e-01	-1.139286e-04
3	5.721252e+01	1.444016e-01	-1.144919e-04
3	5.730064e+01	1.400833e-01	-1.142669e-04
3	5.738779e+01	1.357574e-01	-1.141803e-04
3	5.747626e+01	1.312904e-01	-1.142271e-04
3	5.756426e+01	1.269722e-01	-1.141560e-04
3	5.765239e+01	1.224937e-01	-1.145682e-04
3	5.773971e+01	1.181602e-01	-1.139523e-04
3	5.782830e+01	1.137009e-01	-1.145397e-04
3	5.791582e+01	1.093674e-01	-1.144849e-04
3	5.800431e+01	1.049919e-01	-1.146576e-04
3	5.809173e+01	1.005287e-01	-1.144212e-04
3	5.818026e+01	9.612274e-02	-1.147807e-04
3	5.826769e+01	9.170914e-02	-1.149095e-04
3	5.835654e+01	8.732605e-02	-1.145002e-04
3	5.844375e+01	8.298492e-02	-1.146382e-04
3	5.853197e+01	7.851028e-02	-1.144078e-04
3	5.862057e+01	7.407379e-02	-1.148121e-04
3	5.870826e+01	6.979752e-02	-1.145072e-04
3	5.879638e+01	6.530380e-02	-1.149036e-04
3	5.888404e+01	6.092072e-02	-1.145135e-04
3	5.897249e+01	5.649948e-02	-1.146910e-04
3	5.906014e+01	5.214310e-02	-1.149199e-04
3	5.914851e+01	4.772186e-02	-1.147095e-04
3	5.923562e+01	4.328156e-02	-1.148081e-04
3	5.932448e+01	3.905106e-02	-1.145633e-04
3	5.941182e+01	3.446198e-02	-1.148254e-04
3	5.950023e+01	3.020477e-02	-1.148074e-04
3	5.958810e+01	2.579498e-02	-1.149082e-04
3	5.967647e+01	2.133560e-02	-1.148890e-04
3	5.976371e+01	1.682281e-02	-1.151657e-04
3	5.985203e+01	1.256561e-02	-1.147527e-04
3	5.993966e+01	8.247375e-03	-1.148605e-04
