Cycle number	Half cycle number	Elapsed time (s)	Potential (V)	Current (A)
3	6	5.122750e+01	7.437897e-02	-9.996057e-05
3	6	5.131620e+01	7.056046e-02	-9.996033e-05
3	6	5.140385e+01	6.673813e-02	-9.995985e-05
3	6	5.149196e+01	6.295395e-02	-9.996068e-05
3	6	5.158014e+01	5.918121e-02	-9.996152e-05
3	6	5.166812e+01	5.531693e-02	-9.995997e-05
3	6	5.175596e+01	5.157089e-02	-9.995937e-05
3	6	5.184350e+01	4.782486e-02	-9.996057e-05
3	6	5.193174e+01	4.412460e-02	-9.996021e-05
3	6	5.201988e+01	4.018402e-02	-9.995866e-05
3	6	5.210758e+01	3.652573e-02	-9.995997e-05
3	6	5.219621e+01	3.274155e-02	-9.995973e-05
3	6	5.228362e+01	2.887726e-02	-9.996080e-05
3	6	5.237218e+01	2.521515e-02	-9.996176e-05
3	6	5.245967e+01	2.140045e-02	-9.996140e-05
3	6	5.254755e+01	1.776123e-02	-9.996152e-05
3	6	5.263594e+01	1.394653e-02	-9.995925e-05
3	6	5.272436e+01	1.012039e-02	-9.996021e-05
3	6	5.281202e+01	6.370544e-03	-9.996247e-05
3	6	5.289947e+01	2.483368e-03	-9.995866e-05
3	6	5.298843e+01	-1.224518e-03	-9.995878e-05
