Cycle number	Half cycle number	Elapsed time (s)	Potential (V)	Current (A)
1	1	8.457988e+00	3.822975e-01	9.999597e-05
1	1	8.546018e+00	3.860817e-01	9.999704e-05
1	1	8.633506e+00	3.898048e-01	9.999669e-05
1	1	8.721566e+00	3.935547e-01	9.999704e-05
1	1	8.809733e+00	3.973083e-01	9.999681e-05
1	1	8.897298e+00	4.010887e-01	9.999704e-05
1	1	8.985740e+00	4.049339e-01	9.999776e-05
1	1	9.073985e+00	4.086761e-01	9.999526e-05
1	1	9.161412e+00	4.122620e-01	9.999752e-05
1	1	9.249611e+00	4.160919e-01	9.999752e-05
1	1	9.337377e+00	4.198303e-01	9.999704e-05
1	1	9.425394e+00	4.236031e-01	9.999692e-05
1	1	9.513445e+00	4.272728e-01	9.999740e-05
1	1	9.601661e+00	4.310646e-01	9.999609e-05
1	1	9.689483e+00	4.347649e-01	9.999609e-05
1	1	9.778225e+00	4.385529e-01	9.999728e-05
1	1	9.866202e+00	4.424248e-01	9.999549e-05
1	1	9.954248e+00	4.460564e-01	9.999692e-05
1	1	1.004187e+01	4.498329e-01	9.999633e-05
1	1	1.012995e+01	4.535751e-01	9.999573e-05
1	1	1.021800e+01	4.572830e-01	9.999573e-05
1	1	1.030537e+01	4.610672e-01	9.999800e-05
1	1	1.039350e+01	4.646950e-01	9.999490e-05
1	1	1.048199e+01	4.684372e-01	9.999764e-05
1	1	1.056924e+01	4.723511e-01	9.999609e-05
1	1	1.065785e+01	4.759140e-01	9.999573e-05
1	1	1.074567e+01	4.797287e-01	9.999549e-05
1	1	1.083336e+01	4.834518e-01	9.999681e-05
1	1	1.092181e+01	4.872055e-01	9.999847e-05
1	1	1.101019e+01	4.909134e-01	9.999645e-05
1	1	1.109825e+01	4.946785e-01	9.999728e-05
1	1	1.118601e+01	4.984207e-01	9.999549e-05
1	1	1.127413e+01	5.021820e-01	9.999573e-05
1	2	1.136202e+01	4.916458e-01	-2.122080e-05
1	2	1.145013e+01	4.786415e-01	-9.996128e-05
1	2	1.153745e+01	4.745140e-01	-9.996057e-05
1	2	1.162610e+01	4.703026e-01	-9.996104e-05
1	2	1.171406e+01	4.661942e-01	-9.996057e-05
1	2	1.180182e+01	4.620476e-01	-9.996009e-05
1	2	1.188944e+01	4.579124e-01	-9.996510e-05
1	2	1.197825e+01	4.539757e-01	-9.996271e-05
1	2	1.206619e+01	4.499054e-01	-9.996259e-05
1	2	1.215341e+01	4.458809e-01	-9.996176e-05
1	2	1.224147e+01	4.418602e-01	-9.996188e-05
1	2	1.232945e+01	4.378166e-01	-9.996319e-05
1	2	1.241765e+01	4.337769e-01	-9.996235e-05
1	2	1.250616e+01	4.298248e-01	-9.996033e-05
1	2	1.259419e+01	4.258881e-01	-9.995985e-05
1	2	1.268146e+01	4.218483e-01	-9.996212e-05
1	2	1.276952e+01	4.179001e-01	-9.996068e-05
1	2	1.285767e+01	4.139137e-01	-9.996212e-05
1	2	1.294585e+01	4.100075e-01	-9.996223e-05
1	2	1.303333e+01	4.061775e-01	-9.996140e-05
1	2	1.312153e+01	4.021530e-01	-9.996045e-05
1	2	1.320973e+01	3.982582e-01	-9.996116e-05
1	2	1.329753e+01	3.943100e-01	-9.996128e-05
1	2	1.338585e+01	3.903847e-01	-9.995997e-05
1	2	1.347345e+01	3.865967e-01	-9.996402e-05
1	2	1.356181e+01	3.826141e-01	-9.996235e-05
1	2	1.364989e+01	3.787117e-01	-9.996200e-05
1	2	1.373729e+01	3.747826e-01	-9.996295e-05
1	2	1.382585e+01	3.708992e-01	-9.996104e-05
1	2	1.391342e+01	3.670959e-01	-9.996152e-05
1	2	1.400135e+01	3.631439e-01	-9.996200e-05
1	2	1.408964e+01	3.592567e-01	-9.996164e-05
1	2	1.417781e+01	3.553505e-01	-9.996271e-05
1	2	1.426610e+01	3.514290e-01	-9.996295e-05
1	2	1.435383e+01	3.474960e-01	-9.996235e-05
1	2	1.444182e+01	3.436165e-01	-9.996259e-05
1	2	1.452952e+01	3.398438e-01	-9.996009e-05
1	2	1.461817e+01	3.360252e-01	-9.996307e-05
1	2	1.470543e+01	3.321075e-01	-9.996057e-05
1	2	1.479414e+01	3.281212e-01	-9.996152e-05
1	2	1.488211e+01	3.242950e-01	-9.996128e-05
1	2	1.496998e+01	3.204269e-01	-9.996307e-05
1	2	1.505793e+01	3.165817e-01	-9.996283e-05
1	2	1.514538e+01	3.128281e-01	-9.996462e-05
1	2	1.523343e+01	3.090897e-01	-9.996259e-05
1	2	1.532144e+01	3.051071e-01	-9.996247e-05
1	2	1.541014e+01	3.012009e-01	-9.996176e-05
1	2	1.549822e+01	2.972984e-01	-9.996212e-05
1	2	1.558616e+01	2.935867e-01	-9.996200e-05
1	2	1.567416e+01	2.896805e-01	-9.996152e-05
1	2	1.576172e+01	2.858543e-01	-9.996247e-05
1	2	1.584928e+01	2.819939e-01	-9.996068e-05
1	2	1.593789e+01	2.782135e-01	-9.996223e-05
1	2	1.602536e+01	2.743759e-01	-9.996104e-05
1	2	1.611375e+01	2.705269e-01	-9.996307e-05
1	2	1.620121e+01	2.667046e-01	-9.996223e-05
1	2	1.628986e+01	2.628021e-01	-9.996021e-05
1	2	1.637756e+01	2.589836e-01	-9.996176e-05
1	2	1.646522e+01	2.552376e-01	-9.996033e-05
1	2	1.655413e+01	2.514610e-01	-9.996033e-05
1	2	1.664150e+01	2.475967e-01	-9.996212e-05
1	2	1.672929e+01	2.437553e-01	-9.996319e-05
1	2	1.681800e+01	2.399216e-01	-9.996247e-05
1	2	1.690582e+01	2.360916e-01	-9.996331e-05
1	2	1.699398e+01	2.323380e-01	-9.996057e-05
1	2	1.708218e+01	2.284508e-01	-9.996355e-05
1	2	1.716971e+01	2.246475e-01	-9.996212e-05
1	2	1.725730e+01	2.208557e-01	-9.996200e-05
1	2	1.734569e+01	2.169533e-01	-9.996223e-05
1	2	1.743368e+01	2.132072e-01	-9.996355e-05
1	2	1.752165e+01	2.093086e-01	-9.996235e-05
1	2	1.760949e+01	2.055855e-01	-9.996152e-05
1	2	1.769743e+01	2.017097e-01	-9.996212e-05
1	2	1.778595e+01	1.979485e-01	-9.996152e-05
1	2	1.787412e+01	1.942062e-01	-9.996331e-05
1	2	1.796223e+01	1.903381e-01	-9.996176e-05
1	2	1.804927e+01	1.865082e-01	-9.996188e-05
1	2	1.813768e+01	1.827698e-01	-9.996068e-05
1	2	1.822579e+01	1.790276e-01	-9.996092e-05
1	2	1.831387e+01	1.751213e-01	-9.996247e-05
1	2	1.840156e+01	1.713028e-01	-9.996212e-05
1	2	1.848975e+01	1.675987e-01	-9.996414e-05
1	2	1.857761e+01	1.637115e-01	-9.996188e-05
1	2	1.866613e+01	1.600075e-01	-9.996200e-05
1	2	1.875383e+01	1.561470e-01	-9.996235e-05
1	2	1.884177e+01	1.524200e-01	-9.996259e-05
1	2	1.893014e+01	1.485825e-01	-9.996450e-05
1	2	1.901774e+01	1.448364e-01	-9.996355e-05
1	2	1.910603e+01	1.410370e-01	-9.996378e-05
1	2	1.919422e+01	1.372032e-01	-9.996247e-05
1	2	1.928165e+01	1.333923e-01	-9.996152e-05
1	2	1.937012e+01	1.296539e-01	-9.996045e-05
1	2	1.945788e+01	1.257744e-01	-9.996140e-05
1	2	1.954609e+01	1.221390e-01	-9.996033e-05
1	2	1.963424e+01	1.182899e-01	-9.996104e-05
1	2	1.972215e+01	1.144943e-01	-9.996319e-05
1	2	1.980954e+01	1.106415e-01	-9.996367e-05
1	2	1.989787e+01	1.070213e-01	-9.996402e-05
1	2	1.998589e+01	1.031609e-01	-9.996176e-05
1	2	2.007398e+01	9.930801e-02	-9.996080e-05
1	2	2.016203e+01	9.559631e-02	-9.996176e-05
1	2	2.025000e+01	9.174728e-02	-9.995973e-05
1	2	2.033817e+01	8.805084e-02	-9.996176e-05
1	2	2.042577e+01	8.421707e-02	-9.996045e-05
1	2	2.051338e+01	8.040237e-02	-9.996128e-05
1	2	2.060174e+01	7.667160e-02	-9.996116e-05
1	2	2.068936e+01	7.281494e-02	-9.996283e-05
1	2	2.077759e+01	6.916809e-02	-9.996104e-05
1	2	2.086578e+01	6.548309e-02	-9.996378e-05
1	2	2.095391e+01	6.172180e-02	-9.996223e-05
1	2	2.104189e+01	5.781937e-02	-9.996223e-05
1	2	2.112928e+01	5.405426e-02	-9.996176e-05
1	2	2.121777e+01	5.031204e-02	-9.996104e-05
1	2	2.130553e+01	4.644775e-02	-9.996164e-05
1	2	2.139412e+01	4.284286e-02	-9.996164e-05
1	2	2.148187e+01	3.910065e-02	-9.996223e-05
1	2	2.156978e+01	3.536987e-02	-9.995925e-05
1	2	2.165776e+01	3.146362e-02	-9.996152e-05
1	2	2.174584e+01	2.767181e-02	-9.996319e-05
1	2	2.183330e+01	2.379608e-02	-9.995914e-05
1	2	2.192145e+01	2.024841e-02	-9.996176e-05
1	2	2.200946e+01	1.649475e-02	-9.996128e-05
1	2	2.209811e+01	1.258469e-02	-9.996152e-05
1	2	2.218599e+01	8.941650e-03	-9.996009e-05
1	2	2.227395e+01	5.134583e-03	-9.996235e-05
1	2	2.236131e+01	1.346588e-03	-9.996259e-05
1	2	2.245027e+01	-2.376556e-03	-9.996247e-05
2	3	2.253786e+01	1.226807e-02	5.585706e-05
2	3	2.262621e+01	2.146530e-02	9.999716e-05
2	3	2.271394e+01	2.573013e-02	9.999728e-05
2	3	2.280180e+01	2.996445e-02	9.999716e-05
2	3	2.289013e+01	3.401566e-02	9.999537e-05
2	3	2.297780e+01	3.803253e-02	9.999776e-05
2	3	2.306546e+01	4.224396e-02	9.999609e-05
2	3	2.315381e+01	4.611206e-02	9.999728e-05
2	3	2.324152e+01	5.023956e-02	9.999633e-05
2	3	2.332959e+01	5.417252e-02	9.999788e-05
2	3	2.341753e+01	5.815887e-02	9.999597e-05
2	3	2.350577e+01	6.214905e-02	9.999764e-05
2	3	2.359424e+01	6.610107e-02	9.999764e-05
2	3	2.368122e+01	7.007599e-02	9.999406e-05
2	3	2.376949e+01	7.402420e-02	9.999692e-05
2	3	2.385733e+01	7.797623e-02	9.999633e-05
2	3	2.394621e+01	8.200836e-02	9.999573e-05
2	3	2.403392e+01	8.588028e-02	9.999442e-05
2	3	2.412166e+01	8.973694e-02	9.999645e-05
2	3	2.420998e+01	9.360123e-02	9.999561e-05
2	3	2.429791e+01	9.756470e-02	9.999609e-05
2	3	2.438531e+01	1.014900e-01	9.999609e-05
2	3	2.447364e+01	1.052895e-01	9.999609e-05
2	3	2.456123e+01	1.092873e-01	9.999549e-05
2	3	2.465027e+01	1.131287e-01	9.999812e-05
2	3	2.473795e+01	1.170425e-01	9.999681e-05
2	3	2.482539e+01	1.209221e-01	9.999716e-05
2	3	2.491341e+01	1.247940e-01	9.999561e-05
2	3	2.500215e+01	1.286697e-01	9.999800e-05
2	3	2.508936e+01	1.325569e-01	9.999716e-05
2	3	2.517770e+01	1.363487e-01	9.999681e-05
2	3	2.526562e+01	1.403694e-01	9.999466e-05
2	3	2.535375e+01	1.441460e-01	9.999561e-05
2	3	2.544212e+01	1.478767e-01	9.999800e-05
2	3	2.552970e+01	1.518593e-01	9.999835e-05
2	3	2.561790e+01	1.556854e-01	9.999692e-05
2	3	2.570546e+01	1.595345e-01	9.999561e-05
2	3	2.579360e+01	1.633759e-01	9.999418e-05
2	3	2.588227e+01	1.671638e-01	9.999526e-05
2	3	2.596954e+01	1.710663e-01	9.999824e-05
2	3	2.605817e+01	1.749344e-01	9.999681e-05
2	3	2.614534e+01	1.787376e-01	9.999537e-05
2	3	2.623357e+01	1.825943e-01	9.999371e-05
2	3	2.632216e+01	1.863899e-01	9.999859e-05
2	3	2.641013e+01	1.902275e-01	9.999573e-05
2	3	2.649775e+01	1.940498e-01	9.999633e-05
2	3	2.658565e+01	1.977806e-01	9.999728e-05
2	3	2.667362e+01	2.016258e-01	9.999681e-05
2	3	2.676224e+01	2.054672e-01	9.999657e-05
2	3	2.684963e+01	2.092896e-01	9.999573e-05
2	3	2.693762e+01	2.131500e-01	9.999526e-05
2	3	2.702556e+01	2.170792e-01	1.000003e-04
2	3	2.711328e+01	2.207870e-01	9.999800e-05
2	3	2.720136e+01	2.245598e-01	9.999728e-05
2	3	2.728986e+01	2.284584e-01	9.999859e-05
2	3	2.737728e+01	2.322350e-01	9.999597e-05
2	3	2.746522e+01	2.359543e-01	9.999537e-05
2	3	2.755381e+01	2.397881e-01	9.999907e-05
2	3	2.764144e+01	2.437439e-01	9.999633e-05
2	3	2.772937e+01	2.475624e-01	9.999585e-05
2	3	2.781767e+01	2.512093e-01	9.999454e-05
2	3	2.790621e+01	2.551231e-01	9.999740e-05
2	3	2.799420e+01	2.588081e-01	9.999859e-05
2	3	2.808169e+01	2.626648e-01	9.999716e-05
2	3	2.816989e+01	2.664604e-01	9.999669e-05
2	3	2.825800e+01	2.702675e-01	9.999454e-05
2	3	2.834597e+01	2.740784e-01	9.999859e-05
2	3	2.843331e+01	2.778435e-01	9.999692e-05
2	3	2.852179e+01	2.815781e-01	9.999657e-05
2	3	2.860987e+01	2.853928e-01	9.999752e-05
2	3	2.869735e+01	2.891617e-01	9.999764e-05
2	3	2.878541e+01	2.929878e-01	9.999502e-05
2	3	2.887348e+01	2.966423e-01	9.999597e-05
2	3	2.896135e+01	3.005981e-01	9.999752e-05
2	3	2.905015e+01	3.044090e-01	9.999788e-05
2	3	2.913790e+01	3.081207e-01	9.999800e-05
2	3	2.922562e+01	3.119545e-01	9.999585e-05
2	3	2.931410e+01	3.157196e-01	9.999681e-05
2	3	2.940217e+01	3.195190e-01	9.999800e-05
2	3	2.948941e+01	3.232422e-01	9.999788e-05
2	3	2.957753e+01	3.269691e-01	9.999633e-05
2	3	2.966577e+01	3.307724e-01	9.999537e-05
2	3	2.975358e+01	3.345413e-01	9.999573e-05
2	3	2.984153e+01	3.384171e-01	9.999466e-05
2	3	2.992941e+01	3.420372e-01	9.999514e-05
2	3	3.001737e+01	3.460236e-01	9.999597e-05
2	3	3.010539e+01	3.497009e-01	9.999692e-05
2	3	3.019364e+01	3.534584e-01	9.999597e-05
2	3	3.028168e+01	3.571281e-01	9.999502e-05
2	3	3.036975e+01	3.609657e-01	9.999573e-05
2	3	3.045736e+01	3.646851e-01	9.999573e-05
2	3	3.054609e+01	3.686256e-01	9.999728e-05
2	3	3.063407e+01	3.722878e-01	9.999561e-05
2	3	3.072193e+01	3.760452e-01	9.999597e-05
2	3	3.080948e+01	3.797836e-01	9.999692e-05
2	3	3.089770e+01	3.835373e-01	9.999704e-05
2	3	3.098524e+01	3.873825e-01	9.999633e-05
2	3	3.107363e+01	3.911095e-01	9.999681e-05
2	3	3.116135e+01	3.948174e-01	9.999692e-05
2	3	3.124965e+01	3.986435e-01	9.999943e-05
2	3	3.133814e+01	4.022827e-01	9.999716e-05
2	3	3.142601e+01	4.061737e-01	9.999549e-05
2	3	3.151353e+01	4.099960e-01	9.999812e-05
2	3	3.160132e+01	4.137001e-01	9.999442e-05
2	3	3.168979e+01	4.172783e-01	9.999597e-05
2	3	3.177739e+01	4.211121e-01	9.999621e-05
2	3	3.186574e+01	4.248810e-01	9.999633e-05
2	3	3.195346e+01	4.287071e-01	9.999609e-05
2	3	3.204159e+01	4.323769e-01	9.999740e-05
2	3	3.213007e+01	4.361801e-01	9.999514e-05
2	3	3.221795e+01	4.398918e-01	9.999776e-05
2	3	3.230591e+01	4.437370e-01	9.999835e-05
2	3	3.239342e+01	4.474869e-01	9.999657e-05
2	3	3.248207e+01	4.510651e-01	9.999812e-05
2	3	3.256949e+01	4.548988e-01	9.999645e-05
2	3	3.265787e+01	4.587555e-01	9.999812e-05
2	3	3.274585e+01	4.624138e-01	9.999740e-05
2	3	3.283364e+01	4.661598e-01	9.999776e-05
2	3	3.292179e+01	4.698792e-01	9.999526e-05
2	3	3.301021e+01	4.736748e-01	9.999740e-05
2	3	3.309811e+01	4.774590e-01	9.999549e-05
2	3	3.318571e+01	4.811363e-01	9.999704e-05
2	3	3.327380e+01	4.848976e-01	9.999430e-05
2	3	3.336190e+01	4.886894e-01	9.999669e-05
2	3	3.344950e+01	4.924164e-01	9.999788e-05
2	3	3.353741e+01	4.961929e-01	9.999776e-05
2	3	3.362534e+01	4.997940e-01	9.999573e-05
2	3	3.371363e+01	5.036545e-01	9.999728e-05
2	4	3.380171e+01	4.896507e-01	-4.894757e-05
2	4	3.388941e+01	4.797020e-01	-9.996235e-05
2	4	3.397747e+01	4.754677e-01	-9.996283e-05
2	4	3.406585e+01	4.713783e-01	-9.996176e-05
2	4	3.415404e+01	4.672050e-01	-9.996176e-05
2	4	3.424130e+01	4.630661e-01	-9.996355e-05
2	4	3.432932e+01	4.591179e-01	-9.996152e-05
2	4	3.441771e+01	4.549065e-01	-9.996295e-05
2	4	3.450552e+01	4.508705e-01	-9.996247e-05
2	4	3.459379e+01	4.469070e-01	-9.996128e-05
2	4	3.468149e+01	4.428864e-01	-9.996343e-05
2	4	3.476957e+01	4.389458e-01	-9.996223e-05
2	4	3.485777e+01	4.349289e-01	-9.996402e-05
2	4	3.494618e+01	4.309158e-01	-9.996152e-05
2	4	3.503369e+01	4.269409e-01	-9.995985e-05
2	4	3.512139e+01	4.229431e-01	-9.996295e-05
2	4	3.520996e+01	4.190559e-01	-9.996378e-05
2	4	3.529787e+01	4.151497e-01	-9.996021e-05
2	4	3.538540e+01	4.112740e-01	-9.996080e-05
2	4	3.547414e+01	4.072952e-01	-9.996426e-05
2	4	3.556184e+01	4.032745e-01	-9.996295e-05
2	4	3.564934e+01	3.992996e-01	-9.996307e-05
2	4	3.573805e+01	3.955269e-01	-9.996188e-05
2	4	3.582565e+01	3.915596e-01	-9.996319e-05
2	4	3.591418e+01	3.875732e-01	-9.996331e-05
2	4	3.600159e+01	3.837013e-01	-9.996355e-05
2	4	3.608926e+01	3.796883e-01	-9.996188e-05
2	4	3.617824e+01	3.759117e-01	-9.996247e-05
2	4	3.626630e+01	3.720093e-01	-9.996271e-05
2	4	3.635357e+01	3.681602e-01	-9.996152e-05
2	4	3.644196e+01	3.641624e-01	-9.996200e-05
2	4	3.653019e+01	3.603935e-01	-9.996164e-05
2	4	3.661816e+01	3.563995e-01	-9.996235e-05
2	4	3.670552e+01	3.525620e-01	-9.996116e-05
2	4	3.679358e+01	3.487206e-01	-9.996343e-05
2	4	3.688199e+01	3.448410e-01	-9.996319e-05
2	4	3.696928e+01	3.409309e-01	-9.996223e-05
2	4	3.705818e+01	3.371239e-01	-9.996188e-05
2	4	3.714568e+01	3.331985e-01	-9.996259e-05
2	4	3.723383e+01	3.293533e-01	-9.995997e-05
2	4	3.732205e+01	3.255043e-01	-9.996247e-05
2	4	3.740985e+01	3.216476e-01	-9.996164e-05
2	4	3.749767e+01	3.177795e-01	-9.996200e-05
2	4	3.758590e+01	3.139000e-01	-9.996307e-05
2	4	3.767345e+01	3.101120e-01	-9.996223e-05
2	4	3.776128e+01	3.062630e-01	-9.996152e-05
2	4	3.784935e+01	3.025017e-01	-9.996104e-05
2	4	3.793816e+01	2.986069e-01	-9.996367e-05
2	4	3.802522e+01	2.946777e-01	-9.996176e-05
2	4	3.811335e+01	2.907867e-01	-9.996188e-05
2	4	3.820148e+01	2.869720e-01	-9.996367e-05
2	4	3.828955e+01	2.832375e-01	-9.996212e-05
2	4	3.837783e+01	2.793312e-01	-9.996045e-05
2	4	3.846553e+01	2.755165e-01	-9.996247e-05
2	4	3.855323e+01	2.716904e-01	-9.996188e-05
2	4	3.864193e+01	2.678108e-01	-9.996414e-05
2	4	3.872973e+01	2.640800e-01	-9.996068e-05
2	4	3.881793e+01	2.602654e-01	-9.996223e-05
2	4	3.890591e+01	2.563591e-01	-9.996283e-05
2	4	3.899352e+01	2.526131e-01	-9.996128e-05
2	4	3.908190e+01	2.487183e-01	-9.996367e-05
2	4	3.916941e+01	2.449684e-01	-9.996259e-05
2	4	3.925765e+01	2.411118e-01	-9.996188e-05
2	4	3.934615e+01	2.372665e-01	-9.996307e-05
2	4	3.943377e+01	2.334900e-01	-9.996355e-05
2	4	3.952171e+01	2.295723e-01	-9.996200e-05
2	4	3.960931e+01	2.258644e-01	-9.996176e-05
2	4	3.969780e+01	2.220802e-01	-9.996271e-05
2	4	3.978600e+01	2.182999e-01	-9.996033e-05
2	4	3.987356e+01	2.144890e-01	-9.996200e-05
2	4	3.996202e+01	2.106171e-01	-9.996283e-05
2	4	4.004973e+01	2.067070e-01	-9.996176e-05
2	4	4.013742e+01	2.029266e-01	-9.996152e-05
2	4	4.022558e+01	1.992493e-01	-9.996247e-05
2	4	4.031337e+01	1.955032e-01	-9.996271e-05
2	4	4.040143e+01	1.915817e-01	-9.996223e-05
2	4	4.048957e+01	1.878166e-01	-9.996295e-05
2	4	4.057746e+01	1.838875e-01	-9.995949e-05
2	4	4.066602e+01	1.801567e-01	-9.996080e-05
2	4	4.075391e+01	1.763916e-01	-9.996009e-05
2	4	4.084188e+01	1.725883e-01	-9.996247e-05
2	4	4.092988e+01	1.687393e-01	-9.996176e-05
2	4	4.101814e+01	1.650543e-01	-9.996223e-05
2	4	4.110618e+01	1.611328e-01	-9.996116e-05
2	4	4.119402e+01	1.574249e-01	-9.996295e-05
2	4	4.128125e+01	1.535759e-01	-9.996200e-05
2	4	4.136981e+01	1.498413e-01	-9.996307e-05
2	4	4.145743e+01	1.460838e-01	-9.996104e-05
2	4	4.154597e+01	1.421852e-01	-9.996247e-05
2	4	4.163357e+01	1.384621e-01	-9.996164e-05
2	4	4.172161e+01	1.346741e-01	-9.996223e-05
2	4	4.181017e+01	1.310349e-01	-9.996307e-05
2	4	4.189791e+01	1.270523e-01	-9.996080e-05
2	4	4.198552e+01	1.233139e-01	-9.996319e-05
2	4	4.207414e+01	1.195679e-01	-9.996116e-05
2	4	4.216202e+01	1.157036e-01	-9.996092e-05
2	4	4.224944e+01	1.120148e-01	-9.996295e-05
2	4	4.233727e+01	1.082497e-01	-9.995866e-05
2	4	4.242571e+01	1.044617e-01	-9.996247e-05
2	4	4.251372e+01	1.006012e-01	-9.996212e-05
2	4	4.260217e+01	9.693909e-02	-9.996152e-05
2	4	4.269011e+01	9.319305e-02	-9.996319e-05
2	4	4.277788e+01	8.927155e-02	-9.996164e-05
2	4	4.286618e+01	8.562469e-02	-9.996188e-05
2	4	4.295354e+01	8.175659e-02	-9.996068e-05
