Cycle number	Half cycle number	Elapsed time (s)	Potential (V)	Current (A)
1	2	2.421941e+01	2.382736e-01	-4.996407e-05
1	2	2.430734e+01	2.363358e-01	-4.996574e-05
1	2	2.439505e+01	2.343864e-01	-4.996645e-05
1	2	2.448311e+01	2.325363e-01	-4.996276e-05
1	2	2.457128e+01	2.305794e-01	-4.996181e-05
1	2	2.465987e+01	2.285881e-01	-4.996467e-05
1	2	2.474770e+01	2.266617e-01	-4.996300e-05
1	2	2.483533e+01	2.248802e-01	-4.996669e-05
1	2	2.492316e+01	2.229195e-01	-4.996383e-05
1	2	2.501113e+01	2.210922e-01	-4.996586e-05
1	2	2.509968e+01	2.191048e-01	-4.996252e-05
1	2	2.518754e+01	2.171898e-01	-4.996693e-05
1	2	2.527586e+01	2.152596e-01	-4.996610e-05
1	2	2.536298e+01	2.134933e-01	-4.996479e-05
1	2	2.545099e+01	2.114868e-01	-4.996455e-05
1	2	2.553958e+01	2.095833e-01	-4.996419e-05
1	2	2.562727e+01	2.077217e-01	-4.996431e-05
1	2	2.571504e+01	2.057838e-01	-4.996490e-05
1	2	2.580370e+01	2.039108e-01	-4.996586e-05
1	2	2.589163e+01	2.018356e-01	-4.996526e-05
1	2	2.597986e+01	2.000237e-01	-4.996765e-05
1	2	2.606752e+01	1.980896e-01	-4.996490e-05
1	2	2.615536e+01	1.962738e-01	-4.996514e-05
1	2	2.624336e+01	1.944427e-01	-4.996324e-05
1	2	2.633145e+01	1.924133e-01	-4.996347e-05
1	2	2.641929e+01	1.905594e-01	-4.996836e-05
1	2	2.650720e+01	1.886673e-01	-4.996502e-05
1	2	2.659522e+01	1.867752e-01	-4.996121e-05
1	2	2.668346e+01	1.848602e-01	-4.996395e-05
1	2	2.677180e+01	1.829758e-01	-4.996359e-05
1	2	2.685986e+01	1.809502e-01	-4.996240e-05
1	2	2.694746e+01	1.790848e-01	-4.996383e-05
1	2	2.703552e+01	1.772728e-01	-4.996216e-05
1	2	2.712323e+01	1.753159e-01	-4.996288e-05
1	2	2.721121e+01	1.733475e-01	-4.996490e-05
1	2	2.729924e+01	1.716156e-01	-4.996276e-05
1	2	2.738741e+01	1.696815e-01	-4.996610e-05
1	2	2.747533e+01	1.677513e-01	-4.996443e-05
1	2	2.756365e+01	1.658173e-01	-4.996419e-05
1	2	2.765165e+01	1.639366e-01	-4.996622e-05
1	2	2.773924e+01	1.619797e-01	-4.996443e-05
1	2	2.782722e+01	1.601067e-01	-4.996312e-05
1	2	2.791551e+01	1.581955e-01	-4.996300e-05
1	2	2.800354e+01	1.564217e-01	-4.996490e-05
1	2	2.809091e+01	1.544418e-01	-4.996741e-05
1	2	2.817906e+01	1.525307e-01	-4.996538e-05
1	2	2.826767e+01	1.506805e-01	-4.996288e-05
1	2	2.835534e+01	1.487885e-01	-4.996312e-05
1	2	2.844341e+01	1.469574e-01	-4.996681e-05
1	2	2.853179e+01	1.450348e-01	-4.996336e-05
1	2	2.861966e+01	1.430626e-01	-4.996705e-05
1	2	2.870759e+01	1.410828e-01	-4.996514e-05
1	2	2.879521e+01	1.392670e-01	-4.996467e-05
1	2	2.888345e+01	1.374435e-01	-4.996455e-05
1	2	2.897114e+01	1.355972e-01	-4.996359e-05
1	2	2.905946e+01	1.337242e-01	-4.996526e-05
1	2	2.914757e+01	1.318474e-01	-4.996479e-05
1	2	2.923554e+01	1.298714e-01	-4.996300e-05
1	2	2.932344e+01	1.280556e-01	-4.996550e-05
1	2	2.941114e+01	1.261177e-01	-4.996455e-05
1	2	2.949900e+01	1.242294e-01	-4.996562e-05
1	2	2.958793e+01	1.223183e-01	-4.996395e-05
1	2	2.967532e+01	1.204338e-01	-4.996264e-05
1	2	2.976319e+01	1.185417e-01	-4.996526e-05
1	2	2.985154e+01	1.166878e-01	-4.996443e-05
1	2	2.993908e+01	1.148491e-01	-4.996645e-05
1	2	3.002761e+01	1.129150e-01	-4.996550e-05
1	2	3.011504e+01	1.110992e-01	-4.996538e-05
1	2	3.020371e+01	1.091614e-01	-4.996514e-05
1	2	3.029181e+01	1.072083e-01	-4.996502e-05
1	2	3.037962e+01	1.052666e-01	-4.996157e-05
1	2	3.046756e+01	1.035118e-01	-4.996622e-05
1	2	3.055573e+01	1.015816e-01	-4.996324e-05
1	2	3.064359e+01	9.960938e-02	-4.996169e-05
1	2	3.073120e+01	9.778595e-02	-4.996359e-05
1	2	3.081889e+01	9.592056e-02	-4.996336e-05
1	2	3.090753e+01	9.399033e-02	-4.996467e-05
1	2	3.099531e+01	9.210587e-02	-4.996157e-05
1	2	3.108335e+01	9.028625e-02	-4.996169e-05
1	2	3.117180e+01	8.846664e-02	-4.996467e-05
1	2	3.125911e+01	8.647537e-02	-4.996276e-05
1	2	3.134715e+01	8.466339e-02	-4.996443e-05
1	2	3.143582e+01	8.270645e-02	-4.996395e-05
1	2	3.152360e+01	8.081436e-02	-4.996586e-05
1	2	3.161152e+01	7.904816e-02	-4.996288e-05
1	2	3.169957e+01	7.712173e-02	-4.996455e-05
1	2	3.178780e+01	7.521820e-02	-4.996526e-05
1	2	3.187542e+01	7.323456e-02	-4.996431e-05
1	2	3.196350e+01	7.158661e-02	-4.996598e-05
1	2	3.205165e+01	6.951141e-02	-4.996324e-05
1	2	3.213901e+01	6.766891e-02	-4.996490e-05
1	2	3.222752e+01	6.582260e-02	-4.996479e-05
1	2	3.231561e+01	6.386185e-02	-4.996383e-05
1	2	3.240316e+01	6.200790e-02	-4.996681e-05
1	2	3.249159e+01	6.019592e-02	-4.996288e-05
1	2	3.257954e+01	5.829620e-02	-4.996574e-05
1	2	3.266743e+01	5.641937e-02	-4.996276e-05
1	2	3.275516e+01	5.457306e-02	-4.996574e-05
1	2	3.284326e+01	5.274200e-02	-4.996312e-05
1	2	3.293111e+01	5.078506e-02	-4.996455e-05
1	2	3.301979e+01	4.899597e-02	-4.996359e-05
1	2	3.310708e+01	4.698181e-02	-4.996276e-05
1	2	3.319563e+01	4.522705e-02	-4.996526e-05
1	2	3.328381e+01	4.330063e-02	-4.996097e-05
1	2	3.337130e+01	4.137802e-02	-4.996502e-05
1	2	3.345960e+01	3.942108e-02	-4.996252e-05
1	2	3.354768e+01	3.763199e-02	-4.996431e-05
1	2	3.363534e+01	3.585434e-02	-4.996371e-05
1	2	3.372366e+01	3.394699e-02	-4.996800e-05
1	2	3.381140e+01	3.210449e-02	-4.996502e-05
1	2	3.389903e+01	3.026581e-02	-4.996598e-05
1	2	3.398778e+01	2.824783e-02	-4.996300e-05
1	2	3.407518e+01	2.642822e-02	-4.996860e-05
1	2	3.416306e+01	2.462006e-02	-4.996216e-05
1	2	3.425139e+01	2.265930e-02	-4.996765e-05
1	2	3.433909e+01	2.077484e-02	-4.996312e-05
1	2	3.442735e+01	1.899719e-02	-4.996395e-05
1	2	3.451575e+01	1.703644e-02	-4.996395e-05
1	2	3.460324e+01	1.519394e-02	-4.996431e-05
1	2	3.469168e+01	1.334000e-02	-4.996538e-05
1	2	3.477979e+01	1.150894e-02	-4.996204e-05
1	2	3.486787e+01	9.510040e-03	-4.996276e-05
1	2	3.495576e+01	7.675171e-03	-4.996574e-05
1	2	3.504315e+01	5.786896e-03	-4.996407e-05
1	2	3.513138e+01	4.024506e-03	-4.996002e-05
1	2	3.521889e+01	2.109528e-03	-4.996264e-05
1	2	3.530755e+01	2.937317e-04	-4.996550e-05
1	2	3.539514e+01	-1.651764e-03	-4.996276e-05
2	3	3.548302e+01	7.827759e-03	4.265487e-05
2	3	3.557152e+01	1.071548e-02	5.001569e-05
2	3	3.565944e+01	1.283646e-02	5.001497e-05
2	3	3.574783e+01	1.488113e-02	5.001497e-05
2	3	3.583497e+01	1.688004e-02	5.001509e-05
2	3	3.592305e+01	1.903915e-02	5.001426e-05
2	3	3.601178e+01	2.096558e-02	5.001605e-05
2	3	3.609900e+01	2.312088e-02	5.001295e-05
2	3	3.618786e+01	2.510071e-02	5.001795e-05
2	3	3.627530e+01	2.710724e-02	5.001318e-05
2	3	3.636341e+01	2.918625e-02	5.001450e-05
2	3	3.645132e+01	3.113556e-02	5.001521e-05
2	3	3.653957e+01	3.301239e-02	5.001175e-05
2	3	3.662788e+01	3.511047e-02	5.001569e-05
2	3	3.671570e+01	3.708649e-02	5.001318e-05
2	3	3.680311e+01	3.897476e-02	5.001795e-05
2	3	3.689152e+01	4.093170e-02	5.001354e-05
2	3	3.697933e+01	4.312515e-02	5.001545e-05
2	3	3.706696e+01	4.499817e-02	5.001402e-05
2	3	3.715541e+01	4.687881e-02	5.001378e-05
2	3	3.724389e+01	4.892731e-02	5.001438e-05
2	3	3.733179e+01	5.084991e-02	5.001163e-05
2	3	3.741994e+01	5.287933e-02	5.001605e-05
2	3	3.750717e+01	5.484009e-02	5.001593e-05
2	3	3.759589e+01	5.672073e-02	5.001640e-05
2	3	3.768286e+01	5.862427e-02	5.001521e-05
2	3	3.777164e+01	6.066895e-02	5.001545e-05
2	3	3.785915e+01	6.256485e-02	5.001187e-05
2	3	3.794723e+01	6.447220e-02	5.001342e-05
2	3	3.803588e+01	6.643295e-02	5.001354e-05
2	3	3.812326e+01	6.847000e-02	5.001330e-05
2	3	3.821169e+01	7.036209e-02	5.001557e-05
2	3	3.829968e+01	7.223892e-02	5.001318e-05
2	3	3.838710e+01	7.425308e-02	5.001807e-05
2	3	3.847542e+01	7.624435e-02	5.001485e-05
2	3	3.856296e+01	7.810593e-02	5.001688e-05
2	3	3.865113e+01	7.999420e-02	5.001497e-05
2	3	3.873935e+01	8.201981e-02	5.001593e-05
2	3	3.882754e+01	8.391571e-02	5.001688e-05
2	3	3.891568e+01	8.568573e-02	5.001223e-05
2	3	3.900357e+01	8.775330e-02	5.001509e-05
2	3	3.909166e+01	8.952713e-02	5.001497e-05
2	3	3.917981e+01	9.159470e-02	5.001497e-05
2	3	3.926737e+01	9.344101e-02	5.001235e-05
2	3	3.935502e+01	9.535599e-02	5.001593e-05
2	3	3.944322e+01	9.735489e-02	5.001545e-05
2	3	3.953180e+01	9.927368e-02	5.001712e-05
2	3	3.961920e+01	1.011848e-01	5.001509e-05
2	3	3.970739e+01	1.031303e-01	5.001056e-05
2	3	3.979551e+01	1.050644e-01	5.001426e-05
2	3	3.988301e+01	1.069412e-01	5.001509e-05
2	3	3.997115e+01	1.088715e-01	5.001330e-05
2	3	4.005938e+01	1.107216e-01	5.001259e-05
2	3	4.014779e+01	1.126328e-01	5.001450e-05
2	3	4.023509e+01	1.145821e-01	5.001497e-05
2	3	4.032313e+01	1.164856e-01	5.001426e-05
2	3	4.041102e+01	1.184502e-01	5.001450e-05
2	3	4.049936e+01	1.203003e-01	5.001068e-05
2	3	4.058762e+01	1.221886e-01	5.001295e-05
2	3	4.067587e+01	1.242142e-01	5.001175e-05
2	3	4.076343e+01	1.259689e-01	5.001259e-05
2	3	4.085176e+01	1.279678e-01	5.001426e-05
2	3	4.093947e+01	1.298752e-01	5.001259e-05
2	3	4.102715e+01	1.317749e-01	5.001378e-05
2	3	4.111509e+01	1.334763e-01	5.001473e-05
2	3	4.120304e+01	1.354904e-01	5.001533e-05
2	3	4.129189e+01	1.374397e-01	5.001545e-05
2	3	4.137918e+01	1.393700e-01	5.001366e-05
2	3	4.146689e+01	1.413460e-01	5.001307e-05
2	3	4.155557e+01	1.431541e-01	5.001426e-05
2	3	4.164323e+01	1.451073e-01	5.001366e-05
2	3	4.173177e+01	1.470261e-01	5.001748e-05
2	3	4.181912e+01	1.487732e-01	5.001473e-05
2	3	4.190786e+01	1.506958e-01	5.001426e-05
2	3	4.199522e+01	1.525955e-01	5.001390e-05
2	3	4.208333e+01	1.544189e-01	5.001450e-05
2	3	4.217143e+01	1.563644e-01	5.001259e-05
2	3	4.225980e+01	1.583481e-01	5.001330e-05
2	3	4.234793e+01	1.601868e-01	5.001390e-05
2	3	4.243506e+01	1.620636e-01	5.001402e-05
2	3	4.252359e+01	1.639862e-01	5.001462e-05
2	3	4.261167e+01	1.659584e-01	5.001378e-05
2	3	4.269987e+01	1.677399e-01	5.001068e-05
2	3	4.278696e+01	1.696892e-01	5.001605e-05
2	3	4.287508e+01	1.716728e-01	5.001390e-05
