Segment number	Ramping/Holding	Elapsed time (s)	Segment time(s)	Potential (V)	Current (A)
7	Ramping	4.594713e+01	7.881941e-01	3.306236e-01	7.013917e-06
7	Ramping	4.603512e+01	8.761862e-01	3.309212e-01	7.894754e-06
7	Ramping	4.612285e+01	9.639195e-01	3.313789e-01	8.775711e-06
7	Ramping	4.621098e+01	1.052046e+00	3.319206e-01	9.651184e-06
7	Ramping	4.629915e+01	1.140218e+00	3.322449e-01	1.053190e-05
7	Ramping	4.638674e+01	1.227803e+00	3.327560e-01	1.141632e-05
7	Ramping	4.647488e+01	1.315945e+00	3.333397e-01	1.229072e-05
7	Ramping	4.656338e+01	1.404449e+00	3.337936e-01	1.316798e-05
7	Ramping	4.665058e+01	1.491645e+00	3.344421e-01	1.405156e-05
7	Ramping	4.673932e+01	1.580385e+00	3.350868e-01	1.493061e-05
7	Ramping	4.682719e+01	1.668253e+00	3.359032e-01	1.581633e-05
7	Ramping	4.691487e+01	1.755942e+00	3.366280e-01	1.669526e-05
7	Ramping	4.700301e+01	1.844079e+00	3.373337e-01	1.757038e-05
7	Ramping	4.709072e+01	1.931785e+00	3.381119e-01	1.844776e-05
7	Ramping	4.717880e+01	2.019866e+00	3.389053e-01	1.932812e-05
7	Ramping	4.726747e+01	2.108539e+00	3.398476e-01	2.021217e-05
7	Ramping	4.735458e+01	2.195646e+00	3.406143e-01	2.109683e-05
7	Ramping	4.744283e+01	2.283895e+00	3.415451e-01	2.196383e-05
7	Ramping	4.753073e+01	2.371801e+00	3.424988e-01	2.285063e-05
7	Ramping	4.761893e+01	2.460003e+00	3.435249e-01	2.372801e-05
7	Ramping	4.770705e+01	2.548115e+00	3.444405e-01	2.461076e-05
7	Ramping	4.779500e+01	2.636069e+00	3.455620e-01	2.549028e-05
7	Ramping	4.788280e+01	2.723865e+00	3.466568e-01	2.636564e-05
7	Ramping	4.797102e+01	2.812084e+00	3.477898e-01	2.724290e-05
7	Ramping	4.805953e+01	2.900602e+00	3.488922e-01	2.812946e-05
7	Ramping	4.814729e+01	2.988359e+00	3.500595e-01	2.901113e-05
7	Ramping	4.823458e+01	3.075651e+00	3.512268e-01	2.988982e-05
7	Ramping	4.832311e+01	3.164179e+00	3.524971e-01	3.076386e-05
7	Ramping	4.841115e+01	3.252219e+00	3.538055e-01	3.164971e-05
7	Ramping	4.849863e+01	3.339698e+00	3.551140e-01	3.252816e-05
7	Ramping	4.858675e+01	3.427823e+00	3.565254e-01	3.340697e-05
7	Ramping	4.867475e+01	3.515814e+00	3.578949e-01	3.428137e-05
7	Ramping	4.876275e+01	3.603821e+00	3.594856e-01	3.516579e-05
7	Ramping	4.885061e+01	3.691676e+00	3.608322e-01	3.604341e-05
7	Ramping	4.893880e+01	3.779871e+00	3.623238e-01	3.692484e-05
7	Ramping	4.902682e+01	3.867892e+00	3.637619e-01	3.780103e-05
7	Ramping	4.911481e+01	3.955883e+00	3.653831e-01	3.868270e-05
7	Ramping	4.920300e+01	4.044071e+00	3.670044e-01	3.956544e-05
7	Ramping	4.929081e+01	4.131874e+00	3.686028e-01	4.044986e-05
7	Ramping	4.937935e+01	4.220418e+00	3.701630e-01	4.132199e-05
7	Ramping	4.946710e+01	4.308163e+00	3.720131e-01	4.220974e-05
7	Ramping	4.955453e+01	4.395594e+00	3.736916e-01	4.308665e-05
7	Ramping	4.964352e+01	4.484585e+00	3.754578e-01	4.396045e-05
7	Ramping	4.973157e+01	4.572636e+00	3.770828e-01	4.485154e-05
7	Ramping	4.981926e+01	4.660328e+00	3.789673e-01	4.573238e-05
7	Ramping	4.990698e+01	4.748049e+00	3.808632e-01	4.661036e-05
7	Ramping	4.999497e+01	4.836034e+00	3.827248e-01	4.748619e-05
7	Ramping	5.008346e+01	4.924525e+00	3.845787e-01	4.836535e-05
7	Holding	5.017133e+01	5.012396e+00	3.865471e-01	4.925168e-05
7	Holding	5.025902e+01	5.100093e+00	3.885345e-01	5.000436e-05
7	Holding	5.034755e+01	5.188623e+00	3.905487e-01	5.001402e-05
7	Holding	5.043496e+01	5.276031e+00	3.923492e-01	5.001283e-05
7	Holding	5.052263e+01	5.363699e+00	3.942871e-01	5.001533e-05
7	Holding	5.061144e+01	5.452511e+00	3.961563e-01	5.001354e-05
7	Holding	5.069944e+01	5.540509e+00	3.981133e-01	5.001414e-05
7	Holding	5.078755e+01	5.628623e+00	3.999100e-01	5.001748e-05
7	Holding	5.087526e+01	5.716331e+00	4.018364e-01	5.001402e-05
7	Holding	5.096272e+01	5.803789e+00	4.037857e-01	5.001247e-05
7	Holding	5.105113e+01	5.892194e+00	4.056931e-01	5.001545e-05
7	Holding	5.113922e+01	5.980291e+00	4.076080e-01	5.001438e-05
7	Holding	5.122742e+01	6.068490e+00	4.094696e-01	5.001342e-05
7	Holding	5.131543e+01	6.156501e+00	4.114532e-01	5.001152e-05
7	Holding	5.140294e+01	6.244010e+00	4.133720e-01	5.001462e-05
7	Holding	5.149081e+01	6.331878e+00	4.151840e-01	5.001175e-05
7	Holding	5.157865e+01	6.419721e+00	4.170914e-01	5.001450e-05
7	Holding	5.166694e+01	6.508004e+00	4.189758e-01	5.001473e-05
7	Holding	5.175522e+01	6.596288e+00	4.208336e-01	5.001342e-05
7	Holding	5.184338e+01	6.684450e+00	4.226837e-01	5.001175e-05
7	Holding	5.193133e+01	6.772395e+00	4.245529e-01	5.000842e-05
7	Holding	5.201945e+01	6.860519e+00	4.265404e-01	5.001438e-05
7	Holding	5.210754e+01	6.948606e+00	4.283905e-01	5.001414e-05
7	Holding	5.219539e+01	7.036453e+00	4.302979e-01	5.001366e-05
7	Holding	5.228311e+01	7.124182e+00	4.321365e-01	5.001867e-05
7	Holding	5.237065e+01	7.211714e+00	4.340210e-01	5.001390e-05
7	Holding	5.245930e+01	7.300372e+00	4.359322e-01	5.001140e-05
7	Holding	5.254709e+01	7.388159e+00	4.378738e-01	5.001259e-05
7	Holding	5.263463e+01	7.475694e+00	4.397240e-01	5.001497e-05
7	Holding	5.272349e+01	7.564562e+00	4.415665e-01	5.001414e-05
7	Holding	5.281157e+01	7.652634e+00	4.434776e-01	5.001628e-05
7	Holding	5.289856e+01	7.739624e+00	4.453621e-01	5.001485e-05
7	Holding	5.298746e+01	7.828532e+00	4.473114e-01	5.001509e-05
7	Holding	5.307514e+01	7.916204e+00	4.492149e-01	5.001402e-05
7	Holding	5.316304e+01	8.004109e+00	4.510231e-01	5.001497e-05
7	Holding	5.325148e+01	8.092551e+00	4.528694e-01	5.001366e-05
7	Holding	5.333912e+01	8.180184e+00	4.548340e-01	5.001223e-05
7	Holding	5.342747e+01	8.268539e+00	4.566689e-01	5.001712e-05
7	Holding	5.351548e+01	8.356550e+00	4.585228e-01	5.001462e-05
7	Holding	5.360319e+01	8.444256e+00	4.605560e-01	5.001116e-05
7	Holding	5.369085e+01	8.531917e+00	4.623184e-01	5.001557e-05
7	Holding	5.377857e+01	8.619634e+00	4.640808e-01	5.001199e-05
7	Holding	5.386730e+01	8.708370e+00	4.660339e-01	5.001605e-05
7	Holding	5.395511e+01	8.796178e+00	4.679909e-01	5.001378e-05
7	Holding	5.404332e+01	8.884389e+00	4.699211e-01	5.001652e-05
7	Holding	5.413114e+01	8.972208e+00	4.717445e-01	5.001581e-05
7	Holding	5.421899e+01	9.060059e+00	4.735680e-01	5.001271e-05
7	Holding	5.430729e+01	9.148363e+00	4.753342e-01	5.001104e-05
7	Holding	5.439506e+01	9.236125e+00	4.773827e-01	5.001545e-05
7	Holding	5.448334e+01	9.324405e+00	4.791527e-01	5.001318e-05
7	Holding	5.457122e+01	9.412287e+00	4.811211e-01	5.001414e-05
7	Holding	5.465879e+01	9.499859e+00	4.829903e-01	5.001545e-05
7	Holding	5.474743e+01	9.588499e+00	4.848366e-01	5.001330e-05
7	Holding	5.483491e+01	9.675978e+00	4.867516e-01	5.001342e-05
7	Holding	5.492345e+01	9.764520e+00	4.885635e-01	5.001426e-05
7	Holding	5.501082e+01	9.851892e+00	4.904861e-01	5.001509e-05
7	Holding	5.509898e+01	9.940045e+00	4.923782e-01	5.001533e-05
7	Holding	5.518757e+01	1.002864e+01	4.943047e-01	5.001521e-05
7	Holding	5.527511e+01	1.011618e+01	4.960022e-01	5.001307e-05
7	Holding	5.536325e+01	1.020432e+01	4.979858e-01	5.001342e-05
7	Holding	5.545099e+01	1.029206e+01	4.998741e-01	5.001462e-05
7	Holding	5.553917e+01	1.038024e+01	5.018005e-01	5.001462e-05
7	Holding	5.562667e+01	1.046774e+01	5.036354e-01	5.001581e-05
7	Holding	5.571468e+01	1.055575e+01	5.054436e-01	5.001211e-05
7	Holding	5.580356e+01	1.064463e+01	5.074348e-01	5.001402e-05
7	Holding	5.589095e+01	1.073202e+01	5.092278e-01	5.001307e-05
7	Holding	5.597908e+01	1.082015e+01	5.112152e-01	5.001307e-05
7	Holding	5.606724e+01	1.090830e+01	5.130157e-01	5.001616e-05
7	Holding	5.615499e+01	1.099606e+01	5.147743e-01	5.001462e-05
7	Holding	5.624353e+01	1.108460e+01	5.166550e-01	5.001378e-05
7	Holding	5.633110e+01	1.117217e+01	5.185394e-01	5.001450e-05
7	Holding	5.641950e+01	1.126057e+01	5.204506e-01	5.001307e-05
7	Holding	5.650744e+01	1.134851e+01	5.223999e-01	5.001652e-05
7	Holding	5.659494e+01	1.143601e+01	5.241394e-01	5.001545e-05
7	Holding	5.668271e+01	1.152378e+01	5.260048e-01	5.001676e-05
7	Holding	5.677086e+01	1.161193e+01	5.279655e-01	5.001485e-05
7	Holding	5.685949e+01	1.170056e+01	5.298653e-01	5.001366e-05
7	Holding	5.694671e+01	1.178778e+01	5.316620e-01	5.001414e-05
7	Holding	5.703551e+01	1.187658e+01	5.335083e-01	5.001378e-05
7	Holding	5.712329e+01	1.196436e+01	5.354309e-01	5.000985e-05
7	Holding	5.721092e+01	1.205199e+01	5.373230e-01	5.001616e-05
7	Holding	5.729883e+01	1.213990e+01	5.391846e-01	5.001390e-05
7	Holding	5.738715e+01	1.222822e+01	5.410194e-01	5.001688e-05
7	Holding	5.747527e+01	1.231634e+01	5.428238e-01	5.001605e-05
7	Holding	5.756319e+01	1.240425e+01	5.446815e-01	5.001462e-05
7	Holding	5.765152e+01	1.249259e+01	5.466461e-01	5.001342e-05
7	Holding	5.773890e+01	1.257997e+01	5.485306e-01	5.001450e-05
7	Holding	5.782694e+01	1.266801e+01	5.503273e-01	5.001414e-05
7	Holding	5.791526e+01	1.275632e+01	5.522041e-01	5.001462e-05
7	Holding	5.800316e+01	1.284423e+01	5.540390e-01	5.001426e-05
7	Holding	5.809134e+01	1.293241e+01	5.559616e-01	5.001521e-05
7	Holding	5.817909e+01	1.302015e+01	5.578308e-01	5.001616e-05
7	Holding	5.826682e+01	1.310789e+01	5.596924e-01	5.001545e-05
7	Holding	5.835461e+01	1.319567e+01	5.615883e-01	5.001366e-05
7	Holding	5.844328e+01	1.328435e+01	5.633545e-01	5.001533e-05
7	Holding	5.853079e+01	1.337186e+01	5.652809e-01	5.001545e-05
7	Holding	5.861880e+01	1.345987e+01	5.671463e-01	5.001402e-05
7	Holding	5.870731e+01	1.354838e+01	5.690804e-01	5.001462e-05
7	Holding	5.879462e+01	1.363569e+01	5.708122e-01	5.001676e-05
7	Holding	5.888341e+01	1.372448e+01	5.726624e-01	5.001819e-05
7	Holding	5.897135e+01	1.381242e+01	5.746269e-01	5.001569e-05
7	Holding	5.905872e+01	1.389978e+01	5.764923e-01	5.001664e-05
7	Holding	5.914727e+01	1.398834e+01	5.783157e-01	5.001366e-05
7	Holding	5.923488e+01	1.407595e+01	5.802574e-01	5.001438e-05
7	Holding	5.932345e+01	1.416452e+01	5.820351e-01	5.001402e-05
7	Holding	5.941067e+01	1.425174e+01	5.838776e-01	5.001652e-05
7	Holding	5.949868e+01	1.433975e+01	5.856895e-01	5.001760e-05
7	Holding	5.958688e+01	1.442794e+01	5.875702e-01	5.001521e-05
7	Holding	5.967463e+01	1.451569e+01	5.894852e-01	5.001426e-05
7	Holding	5.976289e+01	1.460396e+01	5.913544e-01	5.001366e-05
7	Holding	5.985100e+01	1.469207e+01	5.932617e-01	5.001414e-05
7	Holding	5.993944e+01	1.478051e+01	5.950394e-01	5.001497e-05
7	Holding	6.002658e+01	1.486765e+01	5.969810e-01	5.001545e-05
7	Holding	6.011503e+01	1.495609e+01	5.987396e-01	5.001509e-05
8	Ramping	6.029067e+01	8.296017e-02	6.006355e-01	5.001450e-05
8	Ramping	6.037864e+01	1.709295e-01	6.042862e-01	4.920018e-05
8	Ramping	6.046736e+01	2.596543e-01	6.061096e-01	4.831862e-05
8	Ramping	6.055458e+01	3.468686e-01	6.077271e-01	4.743731e-05
8	Ramping	6.064310e+01	4.353950e-01	6.093216e-01	4.655778e-05
8	Ramping	6.073086e+01	5.231558e-01	6.110077e-01	4.567373e-05
8	Ramping	6.081919e+01	6.114800e-01	6.124725e-01	4.479647e-05
8	Ramping	6.090689e+01	6.991792e-01	6.141434e-01	4.391754e-05
8	Ramping	6.099499e+01	7.872828e-01	6.156120e-01	4.303575e-05
8	Ramping	6.108276e+01	8.750480e-01	6.171112e-01	4.215908e-05
8	Ramping	6.117081e+01	9.631063e-01	6.185188e-01	4.127765e-05
8	Ramping	6.125895e+01	1.051239e+00	6.200409e-01	4.040360e-05
8	Ramping	6.134658e+01	1.138867e+00	6.214256e-01	3.952050e-05
8	Ramping	6.143471e+01	1.227001e+00	6.227150e-01	3.864312e-05
8	Ramping	6.152264e+01	1.314932e+00	6.240578e-01	3.776145e-05
8	Ramping	6.161054e+01	1.402828e+00	6.252251e-01	3.688574e-05
8	Ramping	6.169935e+01	1.491643e+00	6.264801e-01	3.600240e-05
8	Ramping	6.178755e+01	1.579845e+00	6.277390e-01	3.511834e-05
8	Ramping	6.187474e+01	1.667028e+00	6.288757e-01	3.423142e-05
8	Ramping	6.196323e+01	1.755520e+00	6.300011e-01	3.336453e-05
8	Ramping	6.205116e+01	1.843454e+00	6.310387e-01	3.247666e-05
8	Ramping	6.213877e+01	1.931064e+00	6.322899e-01	3.159761e-05
8	Ramping	6.222661e+01	2.018901e+00	6.332321e-01	3.072572e-05
8	Ramping	6.231530e+01	2.107596e+00	6.342468e-01	2.984381e-05
8	Ramping	6.240329e+01	2.195577e+00	6.352425e-01	2.895689e-05
8	Ramping	6.249103e+01	2.283319e+00	6.361694e-01	2.807748e-05
8	Ramping	6.257870e+01	2.370988e+00	6.370316e-01	2.720284e-05
8	Ramping	6.266753e+01	2.459821e+00	6.379204e-01	2.631783e-05
8	Ramping	6.275485e+01	2.547140e+00	6.386909e-01	2.543664e-05
8	Ramping	6.284319e+01	2.635479e+00	6.394310e-01	2.456474e-05
8	Ramping	6.293075e+01	2.723046e+00	6.402893e-01	2.368319e-05
8	Ramping	6.301858e+01	2.810866e+00	6.410332e-01	2.280390e-05
8	Ramping	6.310748e+01	2.899769e+00	6.417389e-01	2.192461e-05
8	Ramping	6.319542e+01	2.987712e+00	6.424103e-01	2.103662e-05
8	Ramping	6.328320e+01	3.075493e+00	6.430397e-01	2.015924e-05
8	Ramping	6.337113e+01	3.163420e+00	6.437492e-01	1.927865e-05
8	Ramping	6.345877e+01	3.251065e+00	6.441841e-01	1.840174e-05
8	Ramping	6.354693e+01	3.339219e+00	6.447716e-01	1.752353e-05
8	Ramping	6.363509e+01	3.427380e+00	6.452332e-01	1.664400e-05
8	Ramping	6.372320e+01	3.515496e+00	6.457443e-01	1.576030e-05
8	Ramping	6.381067e+01	3.602957e+00	6.461411e-01	1.488197e-05
8	Ramping	6.389848e+01	3.690776e+00	6.465416e-01	1.401114e-05
8	Ramping	6.398697e+01	3.779266e+00	6.469765e-01	1.312876e-05
8	Ramping	6.407480e+01	3.867093e+00	6.472359e-01	1.224387e-05
8	Ramping	6.416327e+01	3.955561e+00	6.474915e-01	1.136672e-05
8	Ramping	6.425155e+01	4.043845e+00	6.477776e-01	1.048243e-05
8	Ramping	6.433865e+01	4.130941e+00	6.480255e-01	9.599090e-06
8	Ramping	6.442717e+01	4.219459e+00	6.483078e-01	8.725643e-06
8	Ramping	6.451530e+01	4.307595e+00	6.483040e-01	7.840991e-06
8	Ramping	6.460325e+01	4.395544e+00	6.484337e-01	6.960630e-06
8	Ramping	6.469108e+01	4.483372e+00	6.485291e-01	6.086230e-06
8	Ramping	6.477885e+01	4.571143e+00	6.486588e-01	5.201459e-06
8	Ramping	6.486725e+01	4.659542e+00	6.486053e-01	4.326582e-06
8	Ramping	6.495486e+01	4.747154e+00	6.487045e-01	3.444314e-06
8	Ramping	6.504281e+01	4.835098e+00	6.486053e-01	2.572417e-06
8	Ramping	6.513076e+01	4.923055e+00	6.485443e-01	1.652844e-06
8	Ramping	6.521915e+01	5.011445e+00	6.485023e-01	7.896936e-07
8	Ramping	6.530687e+01	5.099159e+00	6.483841e-01	-9.381771e-08
8	Ramping	6.539543e+01	5.187718e+00	6.481743e-01	-9.706414e-07
8	Ramping	6.548285e+01	5.275144e+00	6.479797e-01	-1.855837e-06
8	Ramping	6.557065e+01	5.362944e+00	6.466179e-01	-4.012823e-06
8	Ramping	6.565889e+01	5.451182e+00	6.464882e-01	-3.594995e-06
8	Ramping	6.574664e+01	5.538936e+00	6.462288e-01	-4.474521e-06
8	Ramping	6.583512e+01	5.627412e+00	6.458969e-01	-5.350947e-06
8	Ramping	6.592260e+01	5.714891e+00	6.454697e-01	-6.238222e-06
8	Ramping	6.601143e+01	5.803721e+00	6.451569e-01	-7.111907e-06
8	Ramping	6.609859e+01	5.890878e+00	6.446800e-01	-8.000612e-06
8	Ramping	6.618731e+01	5.979605e+00	6.441193e-01	-8.864999e-06
8	Ramping	6.627458e+01	6.066876e+00	6.436005e-01	-9.755731e-06
8	Ramping	6.636291e+01	6.155202e+00	6.431732e-01	-1.063180e-05
8	Ramping	6.645062e+01	6.242908e+00	6.425362e-01	-1.151037e-05
8	Ramping	6.653876e+01	6.331051e+00	6.419868e-01	-1.238918e-05
8	Ramping	6.662682e+01	6.419112e+00	6.413879e-01	-1.326823e-05
8	Ramping	6.671533e+01	6.507622e+00	6.406441e-01	-1.414979e-05
8	Ramping	6.680293e+01	6.595223e+00	6.399727e-01	-1.503694e-05
8	Ramping	6.689106e+01	6.683348e+00	6.392250e-01	-1.591158e-05
8	Ramping	6.697870e+01	6.770991e+00	6.384277e-01	-1.679099e-05
8	Ramping	6.706654e+01	6.858832e+00	6.377258e-01	-1.766777e-05
8	Ramping	6.715552e+01	6.947811e+00	6.367760e-01	-1.854599e-05
8	Ramping	6.724338e+01	7.035668e+00	6.359444e-01	-1.943409e-05
8	Ramping	6.733114e+01	7.123433e+00	6.350632e-01	-2.031195e-05
8	Ramping	6.741855e+01	7.210839e+00	6.341553e-01	-2.118886e-05
8	Ramping	6.750707e+01	7.299362e+00	6.331635e-01	-2.206635e-05
8	Ramping	6.759499e+01	7.387284e+00	6.321182e-01	-2.294779e-05
8	Ramping	6.768330e+01	7.475595e+00	6.311760e-01	-2.382874e-05
8	Ramping	6.777133e+01	7.563622e+00	6.299706e-01	-2.471089e-05
8	Ramping	6.785957e+01	7.651863e+00	6.290169e-01	-2.558994e-05
8	Ramping	6.794671e+01	7.739000e+00	6.279068e-01	-2.647197e-05
8	Ramping	6.803459e+01	7.826879e+00	6.266747e-01	-2.734578e-05
8	Ramping	6.812307e+01	7.915364e+00	6.255188e-01	-2.822924e-05
8	Ramping	6.821137e+01	8.003663e+00	6.241379e-01	-2.910686e-05
8	Ramping	6.829913e+01	8.091420e+00	6.229134e-01	-2.999353e-05
8	Ramping	6.838660e+01	8.178891e+00	6.217117e-01	-3.087020e-05
8	Ramping	6.847539e+01	8.267695e+00	6.203461e-01	-3.174675e-05
8	Ramping	6.856353e+01	8.355818e+00	6.189880e-01	-3.262973e-05
8	Ramping	6.865147e+01	8.443763e+00	6.175003e-01	-3.351104e-05
8	Ramping	6.873890e+01	8.531194e+00	6.161499e-01	-3.439105e-05
8	Ramping	6.882749e+01	8.619782e+00	6.146202e-01	-3.526425e-05
8	Ramping	6.891490e+01	8.707194e+00	6.132050e-01	-3.614926e-05
8	Ramping	6.900315e+01	8.795438e+00	6.117134e-01	-3.702867e-05
8	Ramping	6.909121e+01	8.883497e+00	6.100235e-01	-3.790665e-05
8	Ramping	6.917859e+01	8.970883e+00	6.085167e-01	-3.878486e-05
8	Ramping	6.926716e+01	9.059447e+00	6.069794e-01	-3.966320e-05
8	Ramping	6.935515e+01	9.147439e+00	6.051216e-01	-4.055023e-05
8	Ramping	6.944324e+01	9.235530e+00	6.035461e-01	-4.142606e-05
8	Ramping	6.953157e+01	9.323861e+00	6.018219e-01	-4.231203e-05
8	Ramping	6.961950e+01	9.411791e+00	6.000137e-01	-4.318726e-05
8	Ramping	6.970708e+01	9.499373e+00	5.981636e-01	-4.406869e-05
8	Ramping	6.979488e+01	9.587174e+00	5.964355e-01	-4.494393e-05
8	Ramping	6.988270e+01	9.674991e+00	5.944901e-01	-4.582286e-05
8	Ramping	6.997146e+01	9.763752e+00	5.925903e-01	-4.670155e-05
8	Ramping	7.005914e+01	9.851430e+00	5.906219e-01	-4.759252e-05
8	Ramping	7.014676e+01	9.939052e+00	5.887985e-01	-4.846656e-05
8	Holding	7.023486e+01	1.002715e+01	5.867958e-01	-4.933870e-05
8	Holding	7.032291e+01	1.011521e+01	5.847282e-01	-4.996252e-05
8	Holding	7.041145e+01	1.020374e+01	5.827904e-01	-4.996407e-05
8	Holding	7.049953e+01	1.029182e+01	5.808067e-01	-4.996300e-05
8	Holding	7.058738e+01	1.037967e+01	5.789375e-01	-4.996514e-05
8	Holding	7.067531e+01	1.046760e+01	5.770569e-01	-4.996419e-05
8	Holding	7.076273e+01	1.055502e+01	5.751076e-01	-4.996204e-05
8	Holding	7.085070e+01	1.064299e+01	5.730438e-01	-4.996300e-05
8	Holding	7.093879e+01	1.073108e+01	5.713387e-01	-4.996574e-05
8	Holding	7.102663e+01	1.081892e+01	5.692368e-01	-4.996586e-05
8	Holding	7.111481e+01	1.090710e+01	5.674210e-01	-4.996586e-05
8	Holding	7.120318e+01	1.099547e+01	5.655289e-01	-4.996312e-05
8	Holding	7.129072e+01	1.108301e+01	5.635185e-01	-4.996514e-05
8	Holding	7.137942e+01	1.117171e+01	5.616608e-01	-4.996443e-05
8	Holding	7.146684e+01	1.125914e+01	5.596504e-01	-4.996288e-05
8	Holding	7.155537e+01	1.134766e+01	5.576401e-01	-4.996228e-05
8	Holding	7.164355e+01	1.143584e+01	5.558167e-01	-4.996502e-05
8	Holding	7.173144e+01	1.152373e+01	5.539474e-01	-4.996717e-05
8	Holding	7.181862e+01	1.161091e+01	5.519066e-01	-4.996753e-05
8	Holding	7.190695e+01	1.169924e+01	5.500565e-01	-4.996181e-05
8	Holding	7.199528e+01	1.178757e+01	5.480957e-01	-4.996443e-05
8	Holding	7.208356e+01	1.187585e+01	5.463409e-01	-4.996526e-05
8	Holding	7.217150e+01	1.196379e+01	5.442963e-01	-4.996121e-05
8	Holding	7.225947e+01	1.205176e+01	5.423470e-01	-4.996490e-05
8	Holding	7.234753e+01	1.213982e+01	5.404205e-01	-4.996383e-05
8	Holding	7.243470e+01	1.222699e+01	5.386047e-01	-4.996455e-05
8	Holding	7.252269e+01	1.231498e+01	5.365677e-01	-4.996490e-05
8	Holding	7.261105e+01	1.240334e+01	5.349693e-01	-4.996705e-05
8	Holding	7.269865e+01	1.249094e+01	5.327835e-01	-4.996407e-05
8	Holding	7.278744e+01	1.257973e+01	5.308838e-01	-4.996574e-05
8	Holding	7.287546e+01	1.266776e+01	5.290756e-01	-4.996371e-05
8	Holding	7.296263e+01	1.275492e+01	5.269852e-01	-4.996550e-05
8	Holding	7.305142e+01	1.284371e+01	5.251350e-01	-4.996479e-05
8	Holding	7.313876e+01	1.293105e+01	5.232086e-01	-4.996133e-05
8	Holding	7.322715e+01	1.301944e+01	5.214539e-01	-4.996395e-05
8	Holding	7.331470e+01	1.310699e+01	5.194359e-01	-4.996693e-05
8	Holding	7.340257e+01	1.319486e+01	5.174789e-01	-4.996443e-05
8	Holding	7.349108e+01	1.328338e+01	5.155487e-01	-4.996419e-05
8	Holding	7.357920e+01	1.337149e+01	5.137291e-01	-4.996538e-05
8	Holding	7.366688e+01	1.345918e+01	5.117531e-01	-4.996347e-05
8	Holding	7.375475e+01	1.354704e+01	5.098763e-01	-4.996395e-05
8	Holding	7.384275e+01	1.363504e+01	5.080070e-01	-4.996538e-05
8	Holding	7.393057e+01	1.372286e+01	5.060158e-01	-4.996455e-05
8	Holding	7.401892e+01	1.381121e+01	5.041008e-01	-4.996192e-05
8	Holding	7.410706e+01	1.389935e+01	5.023232e-01	-4.996443e-05
8	Holding	7.419485e+01	1.398714e+01	5.003204e-01	-4.996586e-05
8	Holding	7.428304e+01	1.407533e+01	4.983864e-01	-4.996300e-05
8	Holding	7.437088e+01	1.416318e+01	4.964790e-01	-4.996645e-05
8	Holding	7.445889e+01	1.425118e+01	4.946785e-01	-4.996645e-05
8	Holding	7.454664e+01	1.433893e+01	4.926758e-01	-4.996586e-05
8	Holding	7.463548e+01	1.442777e+01	4.907951e-01	-4.996657e-05
8	Holding	7.472296e+01	1.451525e+01	4.888458e-01	-4.996097e-05
8	Holding	7.481109e+01	1.460339e+01	4.871292e-01	-4.996371e-05
8	Holding	7.489950e+01	1.469179e+01	4.850388e-01	-4.996443e-05
8	Holding	7.498719e+01	1.477948e+01	4.832458e-01	-4.996598e-05
8	Holding	7.507527e+01	1.486756e+01	4.814224e-01	-4.996407e-05
8	Holding	7.516350e+01	1.495579e+01	4.794121e-01	-4.996490e-05
9	Ramping	7.533953e+01	8.297054e-02	4.774361e-01	-4.996312e-05
9	Ramping	7.542735e+01	1.707905e-01	4.739037e-01	-4.828751e-05
9	Ramping	7.551491e+01	2.583467e-01	4.723663e-01	-4.653180e-05
9	Ramping	7.560321e+01	3.466487e-01	4.707718e-01	-4.477954e-05
9	Ramping	7.569078e+01	4.342164e-01	4.693336e-01	-4.301405e-05
9	Ramping	7.577883e+01	5.222746e-01	4.678879e-01	-4.126251e-05
9	Ramping	7.586669e+01	6.101336e-01	4.666443e-01	-3.950214e-05
9	Ramping	7.595544e+01	6.988860e-01	4.652023e-01	-3.774488e-05
9	Ramping	7.604265e+01	7.860941e-01	4.639816e-01	-3.597164e-05
9	Ramping	7.613154e+01	8.749778e-01	4.628410e-01	-3.422332e-05
9	Ramping	7.621919e+01	9.626346e-01	4.618721e-01	-3.245306e-05
9	Ramping	7.630694e+01	1.050380e+00	4.609413e-01	-3.069830e-05
9	Ramping	7.639556e+01	1.138998e+00	4.600754e-01	-2.894390e-05
9	Ramping	7.648260e+01	1.226045e+00	4.590721e-01	-2.717066e-05
9	Ramping	7.657127e+01	1.314712e+00	4.583473e-01	-2.543485e-05
9	Ramping	7.665893e+01	1.402371e+00	4.576035e-01	-2.365685e-05
9	Ramping	7.674695e+01	1.490388e+00	4.568291e-01	-2.190423e-05
9	Ramping	7.683502e+01	1.578461e+00	4.564056e-01	-2.014339e-05
9	Ramping	7.692273e+01	1.666167e+00	4.557457e-01	-1.838231e-05
9	Ramping	7.701116e+01	1.754596e+00	4.552650e-01	-1.663244e-05
9	Ramping	7.709910e+01	1.842541e+00	4.549789e-01	-1.486373e-05
9	Ramping	7.718712e+01	1.930566e+00	4.545441e-01	-1.310444e-05
9	Ramping	7.727547e+01	2.018912e+00	4.544411e-01	-1.134551e-05
9	Ramping	7.736325e+01	2.106694e+00	4.542198e-01	-9.579539e-06
9	Ramping	7.745091e+01	2.194349e+00	4.540901e-01	-7.822633e-06
9	Ramping	7.753880e+01	2.282238e+00	4.540482e-01	-6.065607e-06
